brand,store_id,city,state,postal_code,zcta_candidate,latitude,longitude
NAPA Auto Parts,c20ee2d3-d694-4273-9449-821b4f56735d,Kirkland,WA,98034,98034,47.70433044433594,-122.17474365234375
NAPA Auto Parts,c8d64c38-4a44-49c0-b671-daf8e1ba3ccb,La Conner,WA,98257,98257,48.39231491088867,-122.49004364013672
NAPA Auto Parts,5823958b-d0b0-41c3-9b4e-66c10f71d3a7,La Conner,WA,98257,98257,48.42097854614258,-122.53662109375
NAPA Auto Parts,3ba252db-41ec-4e12-a4b3-bf2c28358230,Lakewood,WA,98499,98499,47.171756744384766,-122.51846313476563
NAPA Auto Parts,4bc06d79-0d8f-4157-9c5d-d08e16ed6c95,Leavenworth,WA,98826,98826,47.59794998168945,-120.6492691040039
NAPA Auto Parts,2364fc7d-acf0-413a-97ca-d69e826dc77d,Leavenworth,WA,98826,98826,47.59929275512695,-120.65538787841797
NAPA Auto Parts,ec432006-f3ac-4353-90b2-5679fcd5de20,Long Beach,WA,98631,98631,46.33918380737305,-124.05425262451172
NAPA Auto Parts,087378f0-51cb-4763-82bb-40fbf603c652,Longview,WA,98632,98632,46.12470626831055,-122.93299865722656
NAPA Auto Parts,9998dfa0-c2f6-4745-9b2a-0bb43d0d5bb7,Longview,WA,98632,98632,46.13452911376953,-122.93804168701172
NAPA Auto Parts,8f67ed39-1c89-4625-9209-c731e68c9e8f,Lopez Island,WA,98261,98261,48.51445007324219,-122.91261291503906
NAPA Auto Parts,b4de6dba-ec23-463f-bacf-88784c6d39ca,Lynden,WA,98264,98264,48.93907165527344,-122.48152160644531
NAPA Auto Parts,9edf7aa5-7f1d-43de-9652-94ace74ad6fe,Lynnwood,WA,98036,98036,47.80668640136719,-122.3163833618164
NAPA Auto Parts,7b67d95b-7066-471b-a800-352d33aec06e,Maple Valley,WA,98038,98038,47.37877655029297,-122.04261016845703
NAPA Auto Parts,49ccbcb4-f608-4f36-9932-0dc6155d95ca,Marysville,WA,98270,98270,48.070621490478516,-122.17689514160156
NAPA Auto Parts,ffd5e768-b1c0-4066-8ca9-bb35408da8de,Mattawa,WA,99349,99349,46.73737335205078,-119.90835571289063
NAPA Auto Parts,f5512727-f8c0-46b4-ad7f-4560942a920c,Mesa,WA,99343,99343,46.591026306152344,-119.15093231201172
NAPA Auto Parts,4c767589-0c6b-4215-a812-e590ebfa3dcc,Monroe,WA,98272,98272,47.856903076171875,-121.9708251953125
NAPA Auto Parts,4804baaa-91c3-4c7c-b363-191f6cb42c28,Montesano,WA,98563,98563,46.97954559326172,-123.5986557006836
NAPA Auto Parts,c0738c15-8210-4ff0-99c0-b3a7e04c9920,Morton,WA,98356,98356,46.55834197998047,-122.27490997314453
NAPA Auto Parts,4f7ad66d-eacc-470d-91db-9e58b8a2cd81,Moses Lake,WA,98837,98837,47.132537841796875,-119.27108001708984
NAPA Auto Parts,4dd218f4-759b-44a3-8c84-e33e544960e1,Moses Lake,WA,98837,98837,47.13457107543945,-119.27267456054688
NAPA Auto Parts,1aa6e9f9-3212-46ad-928f-746c76be86c8,Mount Vernon,WA,98273,98273,48.419227600097656,-122.33602142333984
NAPA Auto Parts,13eb4222-8c3b-4e14-bd2a-7f6f62addf00,Newport,WA,99156,99156,48.17887496948242,-117.04224395751953
NAPA Auto Parts,391dc5ff-879f-4a23-a0ac-757b7128ce7a,North Bend,WA,98045,98045,47.48777770996094,-121.77168273925781
NAPA Auto Parts,55d07033-43c2-423f-b1af-d429e922dc7b,Oak Harbor,WA,98277,98277,48.29224395751953,-122.65715789794922
NAPA Auto Parts,cb87447f-f6e9-466a-a902-591d41df2963,Oak Harbor,WA,98277,98277,48.28709411621094,-122.659423828125
NAPA Auto Parts,ee2aedfb-b226-4049-9715-02fc98bd0d5d,Ocean Park,WA,98640,98640,46.46091079711914,-124.05261993408203
NAPA Auto Parts,ecd35db1-41b6-4288-9271-af3ca0e9f266,Odessa,WA,99159,99159,47.33330535888672,-118.69132995605469
NAPA Auto Parts,7f49caec-fc8b-420c-b3ea-bd68ffaa9c8e,Olympia,WA,98516,98516,47.05301284790039,-122.78633117675781
NAPA Auto Parts,50400c48-021c-4404-ba7f-fc3944c276a0,Omak,WA,98841,98841,48.41462707519531,-119.52686309814453
NAPA Auto Parts,3e963cd3-fbad-479f-9542-7bf6c3c9dc44,Onalaska,WA,98570,98570,46.577510833740234,-122.71920013427734
NAPA Auto Parts,31e05d60-0990-4591-ab44-c6bf884667d6,Oroville,WA,98844,98844,48.90762710571289,-119.42488098144531
NAPA Auto Parts,3ad57817-ca51-40ac-bcc3-f98102e9180a,Othello,WA,99344,99344,46.81331253051758,-119.1739730834961
NAPA Auto Parts,f1a80d4e-50f9-4df2-88ca-6f55be871b46,Packwood,WA,98361,98361,46.60721969604492,-121.67070770263672
NAPA Auto Parts,0efefa94-7507-4924-a867-5405c6f77feb,Pasco,WA,99301,99301,46.23414993286133,-119.06632232666016
NAPA Auto Parts,bc478879-e3df-440c-ac62-1420bad3b81d,Pasco,WA,99301,99301,46.2279052734375,-119.11251831054688
NAPA Auto Parts,0511d01b-5e39-4a66-8783-adbaf9bdf3a8,Pomeroy,WA,99347,99347,46.47482681274414,-117.57903289794922
NAPA Auto Parts,c5687a05-9f9e-479a-8294-08ad3487861c,Pomeroy,WA,99347,99347,46.47482681274414,-117.57903289794922
NAPA Auto Parts,753e95d0-db25-4d81-b03d-1783d2aa684b,Port Angeles,WA,98362,98362,48.11023712158203,-123.41212463378906
NAPA Auto Parts,e08d184e-000f-4f6b-a86a-857b2b13d6b7,Port Orchard,WA,98366,98366,47.53398132324219,-122.61758422851563
NAPA Auto Parts,5581ae9d-0dc7-456f-b20c-833f5a59c5e7,Port Townsend,WA,98368,98368,48.102760314941406,-122.80326080322266
NAPA Auto Parts,fe1c17f8-2c6c-492d-984c-ef6055b0afd8,Poulsbo,WA,98370,98370,47.742774963378906,-122.65697479248047
NAPA Auto Parts,44f87826-5165-49bb-947e-2382c23fc452,Prosser,WA,99350,99350,46.20477294921875,-119.76807403564453
NAPA Auto Parts,52f203f7-fb30-493f-aaa3-31dfff29ff1a,Pullman,WA,99163,99163,46.71854019165039,-117.18350982666016
NAPA Auto Parts,3ae69033-2977-4656-bbac-4136d791560f,Puyallup,WA,98371,98371,47.19340896606445,-122.29375457763672
NAPA Auto Parts,ce591aca-5cfc-4397-a9cb-289afc46d6d5,Quincy,WA,98848,98848,47.233943939208984,-119.84716796875
NAPA Auto Parts,7660dce6-136b-4fd9-9c1d-d9337c80cb09,Quincy,WA,98848,98848,47.23257064819336,-119.85282135009766
NAPA Auto Parts,d7bb4358-fbe1-44f3-8634-c32e828d6f48,Raymond,WA,98577,98577,46.68483352661133,-123.73417663574219
NAPA Auto Parts,aa72548d-1592-45d8-a624-619499f6a3e5,Raymond,WA,98577,98577,46.685428619384766,-123.72994232177734
NAPA Auto Parts,a169eafd-45ba-4e96-8062-7856450df5bc,Redmond,WA,98052,98052,47.680076599121094,-122.13855743408203
NAPA Auto Parts,60f76040-1bb0-4db7-9cd9-4a6951d23600,Republic,WA,99166,99166,48.644588470458984,-118.73751068115234
NAPA Auto Parts,c7509ef6-b206-4057-9f1f-89654e3ea4b8,Richland,WA,99352,99352,46.277984619140625,-119.2821273803711
NAPA Auto Parts,1d85d3fd-80f4-4f32-bee9-53dccf3b97da,Richland,WA,99354,99354,46.294151306152344,-119.30594635009766
NAPA Auto Parts,790b5ea5-506e-4f1d-8588-bf426a52a53d,Ritzville,WA,99169,99169,47.11865997314453,-118.38673400878906
NAPA Auto Parts,08e0553e-9195-429a-8d51-9caf3f45cd1d,Rochester,WA,98579,98579,46.821800231933594,-123.0940933227539
NAPA Auto Parts,fcfae057-f0bf-4f3d-bae7-2ebe49d6b2e8,Royal City,WA,99357,99357,46.90013122558594,-119.62630462646484
NAPA Auto Parts,7f76ef19-75b1-4630-ae51-f9bc2dcb6a02,Seatac,WA,98198,98198,47.41524124145508,-122.29692077636719
NAPA Auto Parts,fe32b1b4-4c82-4e77-9125-185c085eab6d,Seattle,WA,98133,98133,47.72236251831055,-122.34664154052734
NAPA Auto Parts,ea7ec6c4-dcb7-4852-996f-245ba07e9959,Seattle,WA,98134,98134,47.55736541748047,-122.33287048339844
NAPA Auto Parts,4ab3b078-4657-4621-9b8a-aa45c5acd945,Seattle,WA,98103,98103,47.65032958984375,-122.34378814697266
NAPA Auto Parts,2e77c6f4-b2b3-4be3-ad46-8a48f1c264bc,Sedro-Woolley,WA,98284,98284,48.5054931640625,-122.2372817993164
NAPA Auto Parts,b87f6398-191a-42e2-b7b6-d93a335eb271,Sedro-Woolley,WA,98284,98284,48.50538635253906,-122.24320220947266
NAPA Auto Parts,37051a29-1f10-4a57-9f4f-c8d9f64314f4,Shelton,WA,98584,98584,47.2182731628418,-123.11735534667969
NAPA Auto Parts,f268a5ca-5072-4267-94a6-974c579e029e,Shelton,WA,98584,98584,47.2182731628418,-123.11735534667969
NAPA Auto Parts,ff778ff0-c7f5-4a5d-a0b5-3d968f092501,Silverdale,WA,98383,98383,47.64787673950195,-122.6969223022461
NAPA Auto Parts,c64667dc-15f5-4f29-9698-866b7b5ce4e1,Silverdale,WA,98383,98383,47.6567268371582,-122.68682098388672
NAPA Auto Parts,7225e91b-d64a-47b8-a804-395facbd28ca,Snohomish,WA,98290,98290,47.91289520263672,-122.09407043457031
NAPA Auto Parts,4c692392-bb45-46a3-8908-2ddfe0ed3e15,Spokane,WA,99202,99202,47.662052154541016,-117.35773468017578
NAPA Auto Parts,b3bcc7a5-f5f2-42d8-93ec-42a7ecfafdbe,Spokane,WA,99205,99205,47.68060302734375,-117.42662048339844
NAPA Auto Parts,ea45252b-b2d0-4475-ae7f-5af2e2f87053,Spokane,WA,99208,99208,47.7149658203125,-117.37836456298828
NAPA Auto Parts,b318def3-baf2-434d-a9ed-75b36adec3b1,Spokane,WA,99218,99218,47.74500274658203,-117.41142272949219
NAPA Auto Parts,4711b36d-7943-43d5-8c2d-1b7cfb199b14,Spokane Valley,WA,99037,99037,47.65707015991211,-117.19142150878906
NAPA Auto Parts,58c7e7fb-4f80-4ea7-bb9f-bca93e99a679,Spokane Valley,WA,99206,99206,47.65708541870117,-117.2743148803711
NAPA Auto Parts,bd2e58db-bded-4bbc-93b4-d4d17610e07f,Spokane Valley,WA,99212,99212,47.675331115722656,-117.31131744384766
NAPA Auto Parts,e29f0c4e-e20c-476f-9cf3-d72d85d17212,Stanwood,WA,98292,98292,48.241004943847656,-122.37435913085938
NAPA Auto Parts,fb50e533-efbd-4710-856a-9b34d1914243,Stevenson,WA,98648,98648,45.69499206542969,-121.88111877441406
NAPA Auto Parts,8918a8df-06ad-4097-8f34-fbd79f1c558a,Sumas,WA,98295,98295,48.99751663208008,-122.26444244384766
NAPA Auto Parts,c1a87a10-ee6a-4265-8743-2a7c58d8f96c,Sumner,WA,98390,98390,47.203285217285156,-122.23758697509766
NAPA Auto Parts,ac464dd4-a79e-40a8-b7e1-1f9fadd5dd0a,Sunnyside,WA,98944,98944,46.324554443359375,-120.01140594482422
NAPA Auto Parts,67583992-2ba9-4f75-84b7-9f222758413a,Tacoma,WA,98444,98444,47.130279541015625,-122.4338607788086
NAPA Auto Parts,3e503fac-ac30-449e-8569-857ca9a9b051,Tacoma,WA,98444,98444,47.17036819458008,-122.43408203125
NAPA Auto Parts,57fe550c-57ad-41f0-a56b-ec04cfdd5f05,Tacoma,WA,98499,98499,47.16011047363281,-122.50431060791016
NAPA Auto Parts,e2c3bf8e-7320-4438-9d2d-cf310e7af23c,Tenino,WA,98589,98589,46.85631561279297,-122.85858917236328
NAPA Auto Parts,3af52d52-331b-4864-8d0f-2bc3b21b105b,Toledo,WA,98591,98591,46.41670608520508,-122.89141082763672
NAPA Auto Parts,7071c4ce-14fb-4ae3-a9d6-b916c08e06d3,Tonasket,WA,98855,98855,48.70518493652344,-119.4393081665039
NAPA Auto Parts,d6649129-37d1-4fc1-9b4d-6c6e9b8a2664,Tukwila,WA,98168,98168,47.50442123413086,-122.29246520996094
NAPA Auto Parts,94c958d0-e3fc-4bcb-8a5e-363917a20edd,Tumwater,WA,98512,98512,47.025390625,-122.92989349365234
NAPA Auto Parts,467bf024-dc49-4f26-add9-855096e223d1,Twisp,WA,98856,98856,48.35612869262695,-120.09890747070313
NAPA Auto Parts,13430575-d2eb-45a8-81a7-dc63ce8c2bb9,Twisp,WA,98856,98856,48.363929748535156,-120.12242126464844
NAPA Auto Parts,df22457e-4d74-4692-99be-3287826a7618,Union Gap,WA,98903,98903,46.56454849243164,-120.48161315917969
NAPA Auto Parts,7cdeeeca-8ce5-479e-a7e0-0696ee510d7b,Union Gap,WA,98903,98903,46.56474304199219,-120.48167419433594
NAPA Auto Parts,1733115c-5481-4426-8058-386283710b3f,Vancouver,WA,98661,98661,45.637657165527344,-122.60021209716797
NAPA Auto Parts,12a6c44b-7dfe-4502-81c8-67cbd7add3f9,Vancouver,WA,98682,98682,45.67469787597656,-122.52505493164063
NAPA Auto Parts,d3f08fb3-6427-4913-9f27-e109efe48a8f,Vancouver,WA,98686,98686,45.69871520996094,-122.65335083007813
NAPA Auto Parts,eef35ed6-5e87-47aa-9b3e-c288e27c74a0,Vashon,WA,98070,98070,47.44591522216797,-122.46283721923828
NAPA Auto Parts,cb8b51b9-c318-4c6e-b7ac-7506ce268130,Walla Walla,WA,99362,99362,46.074981689453125,-118.30850219726563
NAPA Auto Parts,9af5f76f-5193-4af3-ab05-60de009d3dca,Wapato,WA,98951,98951,46.44797897338867,-120.42170715332031
NAPA Auto Parts,aeb0aed4-fb71-4fce-b7e6-51a20805b548,Wapato,WA,98951,98951,46.44649124145508,-120.41948699951172
NAPA Auto Parts,d3285c01-82d6-4cdf-b361-1cc197b4d504,Warden,WA,98857,98857,46.96965789794922,-119.04148864746094
NAPA Auto Parts,4bfcc51d-a433-496f-8fed-d29fb4e0d3b7,Waterville,WA,98858,98858,47.64167785644531,-119.87955474853516
NAPA Auto Parts,0e8df0e1-f77b-44cd-be40-21f5753d578e,Waterville,WA,98858,98858,47.64704513549805,-120.0710678100586
NAPA Auto Parts,10b9ac79-79d3-437d-bc19-643fe8b1018e,Wenatchee,WA,98801,98801,47.416473388671875,-120.30494689941406
NAPA Auto Parts,b3df4313-6f9c-4a2c-8d27-e9404b12aa1a,Wenatchee,WA,98801,98801,47.467185974121094,-120.3320541381836
NAPA Auto Parts,a7d5085d-9fd1-43f4-a853-cc0e167bba81,Wenatchee,WA,98801,98801,47.443885803222656,-120.32659912109375
NAPA Auto Parts,8a095c0a-3592-4513-982e-d3d5b6e4aa6a,Westport,WA,98595,98595,46.89329528808594,-124.104248046875
NAPA Auto Parts,3ba52258-8f59-439f-b986-d5934d5b382c,Westport,WA,98595,98595,46.859291076660156,-124.09856414794922
NAPA Auto Parts,f8595c45-717a-4431-8953-8cca8b820bc3,Wilbur,WA,99185,99185,47.75849533081055,-118.70599365234375
NAPA Auto Parts,9baedd09-9149-4acf-9beb-729be03516c3,Winlock,WA,98596,98596,46.49116516113281,-122.93623352050781
NAPA Auto Parts,dcfe6443-5baf-4e07-ba25-b49daa7591b5,Woodinville,WA,98072,98072,47.754451751708984,-122.15534973144531
NAPA Auto Parts,0423fbb7-c214-4e70-879f-88966f87d4ce,Woodland,WA,98674,98674,45.906620025634766,-122.74362182617188
NAPA Auto Parts,eb37c994-89b8-4560-91f4-fabe62891554,Yakima,WA,98901,98901,46.60687255859375,-120.510009765625
NAPA Auto Parts,7ae5e59d-cbb8-4ef4-9860-c5942e661d92,Yakima,WA,98908,98908,46.593746185302734,-120.5618896484375
NAPA Auto Parts,58a4abbc-00b7-4cb5-b709-aab7717c2482,Yakima,WA,98901,98901,46.595458984375,-120.50060272216797
NAPA Auto Parts,37a9b707-6974-4f07-b0b9-84f587d975ce,Yakima,WA,98901,98901,46.58492660522461,-120.49580383300781
NAPA Auto Parts,b0233d68-fabc-46a7-88d4-32569949151c,Yelm,WA,98597,98597,46.939170837402344,-122.60150909423828
NAPA Auto Parts,4d8b8f42-63a1-4f74-880f-a7a91bd5cec5,Zillah,WA,98951,98951,46.40143585205078,-120.25985717773438
O'Reilly Auto Parts,2f14a37f-4d86-4ddc-add0-2e7d68ce7582,Aberdeen,WA,98520,98520,46.975738525390625,-123.84999084472656
O'Reilly Auto Parts,a997de24-3e44-4dc6-8e4d-a63d2acf446d,Anacortes,WA,98221,98221,48.50395202636719,-122.61257934570313
O'Reilly Auto Parts,874687e0-9048-4dc1-a8a5-2a629f97bab8,Arlington,WA,98223,98223,48.149147033691406,-122.18357849121094
O'Reilly Auto Parts,2b8ea240-ea54-4636-92f6-c69d793e76ae,Arlington,WA,98223,98223,48.18109893798828,-122.12438201904297
O'Reilly Auto Parts,608b5b41-5b93-44ba-af61-c91276e14172,Auburn,WA,98002,98002,47.346824645996094,-122.22309112548828
O'Reilly Auto Parts,bc9e62d7-8a51-4f0b-b446-76bb81343975,Auburn,WA,98002,98002,47.30496597290039,-122.2275161743164
O'Reilly Auto Parts,ba2f2529-0747-4923-94de-b117f3d06b6e,Auburn,WA,98002,98002,47.2698974609375,-122.22930908203125
O'Reilly Auto Parts,c29944c4-017e-45bf-8317-ace752131a51,Battle Ground,WA,98604,98604,45.78050231933594,-122.53954315185547
O'Reilly Auto Parts,c2e7afb4-bbda-4405-a4cf-be8a22bb1f88,Belfair,WA,98528,98528,47.44114685058594,-122.83325958251953
O'Reilly Auto Parts,ed5ea43d-5c32-41e9-ba1d-7288df5f04b2,Bellevue,WA,98006,98006,47.57753372192383,-122.13599395751953
O'Reilly Auto Parts,f4fcb5f8-cdf3-472b-a1a3-1a8af83985c5,Bellevue,WA,98006,98006,47.574928283691406,-122.1686019897461
O'Reilly Auto Parts,dd701276-65d4-496b-af44-c9c68d550604,Bellingham,WA,98225,98225,48.75580596923828,-122.4637680053711
O'Reilly Auto Parts,1993236a-e29a-4577-ae3a-4e4e75ae4288,Bellingham,WA,98226,98226,48.82268142700195,-122.4859619140625
O'Reilly Auto Parts,926aa041-c396-4cd0-b975-f59f5723e8b2,Bellingham,WA,98226,98226,48.80021286010742,-122.48668670654297
O'Reilly Auto Parts,a44ac154-b6b9-46d9-96a6-8a2bfe18979c,Bellingham,WA,98226,98226,49.05363082885742,-122.25711822509766
O'Reilly Auto Parts,59d6964f-c4cb-4910-b61a-3e4cee6e7ffc,Bellingham,WA,98226,98226,48.78844451904297,-122.48550415039063
O'Reilly Auto Parts,a36cd97c-f8fd-4151-ba26-992c5669f22a,Blaine,WA,98230,98230,48.99312973022461,-122.73060607910156
O'Reilly Auto Parts,d2bdd02f-e21f-4dfd-a1e9-dfb62009ed05,Bonney Lake,WA,98391,98391,47.16856384277344,-122.14364624023438
O'Reilly Auto Parts,af174ebe-1db9-414a-b248-b94c863fe2c0,Bothell,WA,98011,98011,47.7598991394043,-122.20733642578125
O'Reilly Auto Parts,d9d371d1-e07e-4288-80ae-2896ca9b8eea,Bothell,WA,98012,98012,47.811851501464844,-122.20655059814453
O'Reilly Auto Parts,d59157ba-f7bc-4331-b272-f31b151a71ad,Bremerton,WA,98311,98311,47.61143112182617,-122.6282730102539
O'Reilly Auto Parts,a4065bae-3e0f-4ea7-a97e-84455d0ddbfc,Bremerton,WA,98312,98312,47.57197189331055,-122.66152954101563
O'Reilly Auto Parts,8d4d2904-5b7a-42e7-85f7-d8eb680a68e5,Burien,WA,98148,98148,47.46365737915039,-122.33332824707031
O'Reilly Auto Parts,e5f44433-fda1-4488-8f57-293426c7d0c8,Burien,WA,98168,98168,47.498863220214844,-122.30673217773438
O'Reilly Auto Parts,86e49e4b-9897-4571-ba2e-092cecb04b1f,Burlington,WA,98233,98233,48.45970153808594,-122.33505249023438
O'Reilly Auto Parts,0107b055-9df3-4a99-af22-61516ff32094,Burlington,WA,98233,98233,48.46345520019531,-122.33529663085938
O'Reilly Auto Parts,6205c060-5c66-4e24-bfb8-1866aa3d1370,Camas,WA,98607,98607,45.58415222167969,-122.36913299560547
O'Reilly Auto Parts,d1440b61-ca45-4a3d-925f-2f21806112d7,Centralia,WA,98531,98531,46.72853088378906,-122.98224639892578
O'Reilly Auto Parts,3a253307-a092-422a-a058-3337b2b8d2e2,Centralia,WA,98531,98531,46.715118408203125,-122.95587158203125
O'Reilly Auto Parts,73b047f4-5727-48c4-919e-b87b5c3e953c,Chehalis,WA,98532,98532,46.675628662109375,-122.98002624511719
O'Reilly Auto Parts,0049f9e8-3349-4e25-a608-8647a35893b9,Chelan,WA,98816,98816,47.841129302978516,-119.98970794677734
O'Reilly Auto Parts,3f2337e3-7ba0-4c3b-9116-a80ea2df15a5,Cheney,WA,99004,99004,47.50030517578125,-117.56522369384766
O'Reilly Auto Parts,dccd54fa-5bef-4303-8fc1-e49ebb2786f9,Clarkston,WA,99403,99403,46.4219970703125,-117.04561614990234
O'Reilly Auto Parts,eb94face-2d72-40c5-a366-fdb77e57191a,Colville,WA,99114,99114,48.557010650634766,-117.92273712158203
O'Reilly Auto Parts,01a1e173-9b9e-4a3d-9649-d408f4374993,Covington,WA,98042,98042,47.357810974121094,-122.10578918457031
O'Reilly Auto Parts,a3152bf5-2bf1-49ed-8c47-49c59125320f,Deer Park,WA,99006,99006,47.9498176574707,-117.47721862792969
O'Reilly Auto Parts,e527f8a6-72d5-4529-b467-5bb0ab61e5a2,Des Moines,WA,98198,98198,47.41212844848633,-122.29811096191406
O'Reilly Auto Parts,4bdece8b-525e-43fb-863c-fdad6cb74bfb,East Wenatchee,WA,98802,98802,47.406131744384766,-120.28461456298828
O'Reilly Auto Parts,ecb27cc7-eb47-49b9-9c28-ade3766ae9be,Edgewood,WA,98371,98371,47.25264358520508,-122.29332733154297
O'Reilly Auto Parts,70538314-5737-4728-8f91-1a55949acfdc,Edmonds,WA,98026,98026,47.79011535644531,-122.33815002441406
O'Reilly Auto Parts,62d4a95a-3ced-4bfd-abad-6186fc04d899,Ellensburg,WA,98926,98926,46.98892593383789,-120.54869842529297
O'Reilly Auto Parts,a6606567-d260-48d6-96e6-1173cf8a3aa7,Elma,WA,98541,98541,47.00804138183594,-123.3880615234375
O'Reilly Auto Parts,78d04297-b364-40f7-94d2-b87330a2de0e,Enumclaw,WA,98022,98022,47.19900894165039,-121.99111938476563
O'Reilly Auto Parts,a4c8d09e-167d-410d-ae27-90aee951766f,Ephrata,WA,98823,98823,47.313594818115234,-119.55650329589844
O'Reilly Auto Parts,eac488a8-0785-4fe6-b2a1-2ff6a6c124d6,Everett,WA,98201,98201,47.99728775024414,-122.20135498046875
O'Reilly Auto Parts,3e42a097-62a8-4f90-bfd2-d48b9df36f21,Everett,WA,98203,98203,47.940555572509766,-122.21883392333984
O'Reilly Auto Parts,fed8e59a-1b29-4259-88db-6112de054340,Everett,WA,98204,98204,47.907310485839844,-122.2418441772461
O'Reilly Auto Parts,e88446de-be55-41ad-bede-74b7ba5b465c,Everett,WA,98208,98208,47.898231506347656,-122.20873260498047
O'Reilly Auto Parts,5f8e3d0a-0643-4c62-be7c-72b17eab5f67,Everson,WA,98247,98247,48.91987991333008,-122.3379898071289
O'Reilly Auto Parts,a8d8b513-d02a-48aa-a8e7-6c259c081dc4,Federal Way,WA,98003,98003,47.29111862182617,-122.3163833618164
O'Reilly Auto Parts,5658ba13-989c-42d7-a101-8d492ad83daf,Federal Way,WA,98003,98003,47.31126403808594,-122.31378173828125
O'Reilly Auto Parts,b3faf8d3-cf91-43ba-9c17-138d6ba11cea,Ferndale,WA,98248,98248,48.84416580200195,-122.58331298828125
O'Reilly Auto Parts,68402364-0a71-4119-9f05-980119e28679,Fife,WA,98424,98424,47.24199295043945,-122.35859680175781
O'Reilly Auto Parts,815e7e3e-3751-4ccf-8035-b3ee692f5486,Gig Harbor,WA,98335,98335,47.3025016784668,-122.57977294921875
O'Reilly Auto Parts,16ca5b45-3d48-4d9e-b105-f2c2ea20bc4c,Graham,WA,98338,98338,47.055564880371094,-122.29537200927734
O'Reilly Auto Parts,52058c32-3b1b-4aae-b847-eaf99a420fd7,Grandview,WA,98930,98930,46.25547409057617,-119.88993835449219
O'Reilly Auto Parts,622354c9-1dd5-4ca5-998b-040d7cbb1f55,Granite Falls,WA,98252,98252,48.0834846496582,-121.97504425048828
O'Reilly Auto Parts,1b0c7bc0-8232-4bde-b339-84a7656651a4,Issaquah,WA,98027,98027,47.54212951660156,-122.0457992553711
O'Reilly Auto Parts,0778a676-9048-45fb-b906-c58b859ce1e1,Kelso,WA,98626,98626,46.146575927734375,-122.92076110839844
O'Reilly Auto Parts,a33ce6c3-9f19-46cc-adc4-0d785787f8dc,Kenmore,WA,98028,98028,47.757755279541016,-122.24425506591797
O'Reilly Auto Parts,40030e48-8e77-4d60-932a-4f2ec820babd,Kennewick,WA,99336,99336,46.20640182495117,-119.13025665283203
O'Reilly Auto Parts,0fa2e63d-200a-46a3-a483-17535eaddf3d,Kennewick,WA,99336,99336,46.209957122802734,-119.217529296875
O'Reilly Auto Parts,5354b8a4-b0e4-4d16-ad34-0851f32c6448,Kennewick,WA,99336,99336,46.206302642822266,-119.13015747070313
O'Reilly Auto Parts,528a0f48-eb7b-4c1a-bb5b-d348320e85e5,Kent,WA,98030,98030,47.37236404418945,-122.20604705810547
O'Reilly Auto Parts,2f41c0f5-c04e-4c77-9575-84c2732f31b1,Kent,WA,98031,98031,47.3866081237793,-122.2004165649414
O'Reilly Auto Parts,f224ea16-e380-40ca-8169-219818ef89ac,Kent,WA,98032,98032,47.38236618041992,-122.2488021850586
O'Reilly Auto Parts,107a350a-4630-41b2-beba-ee3a15cf50c5,Kent,WA,98032,98032,47.372520446777344,-122.30113983154297
O'Reilly Auto Parts,5e80c647-d4e4-4cf2-925b-d72c94b0ac7c,Kirkland,WA,98033,98033,47.679664611816406,-122.17082977294922
O'Reilly Auto Parts,5320c482-0654-4db7-bb61-f0c5a34bf7b2,Kirkland,WA,98034,98034,47.711097717285156,-122.17882537841797
O'Reilly Auto Parts,9fca934e-f648-4dd7-a01b-1ab36960a263,Kirkland,WA,98034,98034,47.713531494140625,-122.18302154541016
O'Reilly Auto Parts,974facb1-c31f-47f0-a15c-9b965b14cd77,Lacey,WA,98503,98503,47.040061950683594,-122.83611297607422
O'Reilly Auto Parts,2b269aeb-8f67-4cb9-9b55-de3757a29b5a,Lacey,WA,98513,98513,46.9959602355957,-122.82501983642578
O'Reilly Auto Parts,81828a9e-75f7-4e4d-8c01-1ee0e07883f9,Lacey,WA,98516,98516,47.05708694458008,-122.76748657226563
O'Reilly Auto Parts,fbaf29bd-0bb2-4da7-b0d4-dae4b2767bc0,Lake Stevens,WA,98258,98258,48.00357437133789,-122.10713958740234
O'Reilly Auto Parts,6f361a2e-9f12-4972-a698-d8b8296a8a41,Lakewood,WA,98498,98498,47.179012298583984,-122.54879760742188
O'Reilly Auto Parts,5039588f-ba10-4460-b522-2520f4b8182a,Lakewood,WA,98499,98499,47.15787887573242,-122.5041275024414
O'Reilly Auto Parts,6488b6de-14d9-49ca-8618-78fcf2f19884,Lakewood,WA,98499,98499,47.15834426879883,-122.48746490478516
O'Reilly Auto Parts,fd5b9a73-dcba-4334-9927-22e5b614a30e,Liberty Lake,WA,99019,99019,47.66902542114258,-117.10731506347656
O'Reilly Auto Parts,cc782531-a831-4b08-bc8e-6515842a87ed,Longview,WA,98632,98632,46.13579177856445,-122.93802642822266
O'Reilly Auto Parts,67794a88-bd0b-46b2-b286-e60430699d01,Longview,WA,98632,98632,46.15446090698242,-122.982177734375
O'Reilly Auto Parts,c7ead7ca-a19b-456c-ac03-59f371a90405,Lynden,WA,98264,98264,48.93553161621094,-122.48355865478516
O'Reilly Auto Parts,e6fd4548-b507-410d-9924-ff40a6dce84d,Lynnwood,WA,98036,98036,47.81793212890625,-122.31715393066406
