"target_id","target_label","anchor_field","facility_type","facility_id","facility_name","operator","street_address","city","state","postal_code","latitude","longitude","source","source_date","license_status","rights_status","review_status","review_reason"
"buckhead-lenox-phipps","Buckhead / Lenox / Phipps field","urban_luxury_mall_cluster","gym","osm:way:1182112515","Life Time","Life Time","3470 Peachtree Road","Atlanta","GA","30326","33.8535402","-84.3635941","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","primary_civic_facility_candidate"
"camp-creek","Camp Creek field","airport_edge_power_center","gym","osm:way:288997155","LA Fitness","LA Fitness","","Atlanta","GA","","33.6570445","-84.5083158","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
"cumberland-vinings","Cumberland / Vinings field","suburban_mall_edge","gym","osm:way:264982753","LA Fitness","LA Fitness","2995 Cobb Parkway South","Atlanta","GA","","33.8821401","-84.4583775","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
"cumberland-vinings","Cumberland / Vinings field","suburban_mall_edge","gym","osm:node:3663498797","Orangetheory Fitness","Orangetheory Fitness","3000 Windy Hill Road 156","Marietta","GA","30067","33.9043222","-84.4660472","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","primary_civic_facility_candidate"
"cumberland-vinings","Cumberland / Vinings field","suburban_mall_edge","gym","osm:node:6512978467","Pepper Boxing","","925 Battery Avenue Southeast 1150","Atlanta","GA","","33.8874649","-84.471122","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
"cumberland-vinings","Cumberland / Vinings field","suburban_mall_edge","gym","osm:way:1008714250","Planet Fitness","Planet Fitness","","Atlanta","GA","","33.879533","-84.4670226","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
"cumberland-vinings","Cumberland / Vinings field","suburban_mall_edge","gym","osm:node:6446563206","Pure Barre","Pure Barre","Paces Ferry Road Southeast 476","Atlanta","GA","","33.8648371","-84.4663528","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
"cumberland-vinings","Cumberland / Vinings field","suburban_mall_edge","gym","osm:way:1498837171","Windy Hill Athletic Club","","135 Interstate North Parkway Southeast","Atlanta","GA","","33.903138","-84.4674898","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
"north-point-wide","North Point / Alpharetta widened field","edge_city_mall_field","gym","osm:node:7913277539","Alloy","","","Alpharetta","GA","","34.0214659","-84.2860224","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
"north-point-wide","North Point / Alpharetta widened field","edge_city_mall_field","gym","osm:node:13913053988","Bodybar Pilates","","","Alpharetta","GA","","34.019863","-84.313852","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
"north-point-wide","North Point / Alpharetta widened field","edge_city_mall_field","gym","osm:node:12581357321","Club Pilates","Club Pilates","","Alpharetta","GA","","34.0715735","-84.2734114","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
"north-point-wide","North Point / Alpharetta widened field","edge_city_mall_field","gym","osm:node:7986482233","Club Pilates","Club Pilates","","Alpharetta","GA","","34.0204392","-84.2718603","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
"north-point-wide","North Point / Alpharetta widened field","edge_city_mall_field","gym","osm:node:7827926113","Fit 4...","","","Alpharetta","GA","","34.0182856","-84.3195496","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
"north-point-wide","North Point / Alpharetta widened field","edge_city_mall_field","gym","osm:node:7986482226","Harris Health and Fitness","","","Alpharetta","GA","","34.0189531","-84.2787804","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
"north-point-wide","North Point / Alpharetta widened field","edge_city_mall_field","gym","osm:node:7986482228","Hotworx","","","Alpharetta","GA","","34.0207305","-84.2709719","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
"north-point-wide","North Point / Alpharetta widened field","edge_city_mall_field","gym","osm:way:387410712","Life Time","Life Time","855 North Point Parkway","Alpharetta","GA","30005","34.0798701","-84.2623852","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","primary_civic_facility_candidate"
"north-point-wide","North Point / Alpharetta widened field","edge_city_mall_field","gym","osm:node:13136679174","Omni Fight Club","","","Alpharetta","GA","","34.0211069","-84.315801","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
"north-point-wide","North Point / Alpharetta widened field","edge_city_mall_field","gym","osm:node:7986482236","Omni Fight Club","","","Alpharetta","GA","","34.0204548","-84.2720669","OpenStreetMap Overpass API","2026-08-13","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete"
