target_id,target_label,anchor_field,facility_type,facility_id,facility_name,operator,street_address,city,state,postal_code,latitude,longitude,source,source_date,license_status,rights_status,review_status,review_reason
conshohocken-plymouth-meeting,Conshohocken / Plymouth Meeting field,river_office_suburban_edge_field,bank_credit_union,osm:way:220776576,Santander,Santander,612 Fayette Street,Conshohocken,PA,19428,40.0788035,-75.3021351,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
conshohocken-plymouth-meeting,Conshohocken / Plymouth Meeting field,river_office_suburban_edge_field,bank_credit_union,osm:way:220814601,TD Bank,TD Bank,502 West Ridge Pike,Conshohocken,PA,19428,40.0956577,-75.2933794,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
conshohocken-plymouth-meeting,Conshohocken / Plymouth Meeting field,river_office_suburban_edge_field,bank_credit_union,osm:way:286956028,TruMark Financial Credit Union,,1920 Butler Pike,Conshohocken,PA,19428,40.0948654,-75.2866031,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
conshohocken-plymouth-meeting,Conshohocken / Plymouth Meeting field,river_office_suburban_edge_field,bank_credit_union,osm:way:220776572,Truist,Truist,901 Fayette Street,Conshohocken,PA,19428,40.0805229,-75.2993444,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
conshohocken-plymouth-meeting,Conshohocken / Plymouth Meeting field,river_office_suburban_edge_field,bank_credit_union,osm:way:220776573,WSFS Bank,WSFS Bank,528 Fayette Street,Conshohocken,PA,19428,40.0780232,-75.3025693,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
conshohocken-plymouth-meeting,Conshohocken / Plymouth Meeting field,river_office_suburban_edge_field,bank_credit_union,osm:way:220776577,Wells Fargo,Wells Fargo,438 Fayette Street,Conshohocken,PA,19428,40.077101,-75.3034892,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
conshohocken-plymouth-meeting,Conshohocken / Plymouth Meeting field,river_office_suburban_edge_field,bank_credit_union,osm:way:227686957,Wells Fargo,Wells Fargo,,Conshohocken,PA,,40.0873368,-75.2542029,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
conshohocken-plymouth-meeting,Conshohocken / Plymouth Meeting field,river_office_suburban_edge_field,bank_credit_union,osm:way:914008908,Wells Fargo,Wells Fargo,481 West Germantown Pike,Plymouth Meeting,PA,19462,40.1145272,-75.2861752,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
king-of-prussia,King of Prussia field,suburban_edge_city_superregional_mall_field,bank_credit_union,osm:node:13903312111,Ardent Credit Union,,,King of Prussia,PA,,40.0823665,-75.4036348,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
king-of-prussia,King of Prussia field,suburban_edge_city_superregional_mall_field,bank_credit_union,osm:way:1310863250,Bank of America,Bank of America,625 West Dekalb Pike 100,King of Prussia,PA,19406,40.0874855,-75.3828104,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
king-of-prussia,King of Prussia field,suburban_edge_city_superregional_mall_field,bank_credit_union,osm:node:9153322396,Capital One,Capital One,,King of Prussia,PA,,40.0886065,-75.3909969,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
king-of-prussia,King of Prussia field,suburban_edge_city_superregional_mall_field,bank_credit_union,osm:node:11961726415,Chase,Chase,,King of Prussia,PA,,40.0863662,-75.3856386,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
king-of-prussia,King of Prussia field,suburban_edge_city_superregional_mall_field,bank_credit_union,osm:way:851738344,Citizens Bank,Citizens Bank,435 West Dekalb Pike,King of Prussia,PA,19406,40.090446,-75.3740686,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
king-of-prussia,King of Prussia field,suburban_edge_city_superregional_mall_field,bank_credit_union,osm:node:1081167253,Fidelity Investments,Fidelity Investments,,King of Prussia,PA,,40.0886367,-75.3818993,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
king-of-prussia,King of Prussia field,suburban_edge_city_superregional_mall_field,bank_credit_union,osm:way:772912263,PNC Bank,PNC Bank,100 Village Drive,King of Prussia,PA,19406,40.084765,-75.4041043,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
king-of-prussia,King of Prussia field,suburban_edge_city_superregional_mall_field,bank_credit_union,osm:node:1081157650,WSFS Bank,WSFS Bank,655 West Dekalb Pike,King of Prussia,PA,19406,40.08674,-75.3845734,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:582400188,American Heritage Credit Union,,2054 Red Lion Road 68,Philadelphia,PA,,40.0991668,-75.0217133,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:582400189,American Heritage Credit Union,,2054 Red Lion Road 68,Philadelphia,PA,,40.0982195,-75.0213724,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:381574964,Bank Credit Union,,,Philadelphia,PA,,40.0512662,-75.0574966,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:550018289,Bank Credit Union,,,Philadelphia,PA,,40.080944,-74.995253,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:node:5127496408,Beneficial Bank,,,Philadelphia,PA,,40.0682961,-75.0658151,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:1066830674,Citizens Bank,Citizens Bank,9218 Frankford Avenue,Philadelphia,PA,19114,40.0556069,-75.0040128,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:562919658,Citizens Bank,,9353 Krewstown Road,Philadelphia,PA,19115,40.0869436,-75.045137,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:652817189,Citizens Bank,Citizens Bank,Cottman Avenue,Philadelphia,PA,,40.0505436,-75.0658438,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:562919645,Firstrust Bank,,9309 Krewstown Road,Philadelphia,PA,19115,40.0858477,-75.0452918,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:527686919,PNC Bank,PNC Bank,2200 Cottman Avenue,Philadelphia,PA,19149,40.0488129,-75.0623164,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:node:5129290232,Police and Fire Federal Credit Union,,7500 Castor Avenue,Philadelphia,PA,19152,40.0546389,-75.0633053,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:node:5534105516,Republic Bank,Republic Bank,,Philadelphia,PA,,40.0495733,-75.0121095,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:node:6046011989,Santander,Santander,9808 Bustleton Avenue,Philadelphia,PA,19115,40.0936847,-75.0319909,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:527686926,TD Bank,TD Bank,2231 Cottman Avenue,Philadelphia,PA,19149,40.048387,-75.0601982,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:618283490,TD Bank,TD Bank,9996 Haldeman Avenue,Philadelphia,PA,,40.0974137,-75.0193537,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:641691996,TD Bank,TD Bank,2520 Grant Avenue,Philadelphia,PA,19114,40.0800238,-75.0280513,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:628136801,Tompkins Community Bank,Tompkins Community Bank,,Philadelphia,PA,,40.0733214,-75.0759369,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:989796596,Truist,Truist,6633 Roosevelt Boulevard,Philadelphia,PA,19149,40.0365407,-75.062404,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:527686928,Wells Fargo,Wells Fargo,7345 Bustleton Avenue,Philadelphia,PA,19152,40.0491795,-75.0580752,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
northeast-roosevelt,Northeast Philadelphia / Roosevelt Boulevard field,inner_suburban_auto_corridor_field,bank_credit_union,osm:way:965635126,Wells Fargo,Wells Fargo,9101 Roosevelt Boulevard,Philadelphia,PA,19114,40.0741508,-75.034173,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
south-philly-sports-port,South Philadelphia Sports / Port field,event_port_auto_service_field,bank_credit_union,osm:way:441422773,Bank of America,Bank of America,2330 West Oregon Avenue,Philadelphia,PA,19145,39.9188921,-75.1881334,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
south-philly-sports-port,South Philadelphia Sports / Port field,event_port_auto_service_field,bank_credit_union,osm:node:6030361021,Beneficial Bank,,,Philadelphia,PA,,39.9231302,-75.1815015,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
south-philly-sports-port,South Philadelphia Sports / Port field,event_port_auto_service_field,bank_credit_union,osm:node:1223903278,Citizens Bank,Citizens Bank,,Philadelphia,PA,,39.9143888,-75.155755,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
south-philly-sports-port,South Philadelphia Sports / Port field,event_port_auto_service_field,bank_credit_union,osm:way:438613853,TD Bank,TD Bank,2201 South Broad Street,Philadelphia,PA,19148,39.9228416,-75.1696672,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
south-philly-sports-port,South Philadelphia Sports / Port field,event_port_auto_service_field,bank_credit_union,osm:node:1223899971,Wells Fargo,Wells Fargo,,Philadelphia,PA,,39.9137346,-75.1532874,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
south-philly-sports-port,South Philadelphia Sports / Port field,event_port_auto_service_field,bank_credit_union,osm:way:438623649,Wells Fargo,Wells Fargo,2227 South Broad Street,Philadelphia,PA,19148,39.9220039,-75.1698018,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
university-city-30th-street,University City / 30th Street field,eds_meds_rail_service_field,bank_credit_union,osm:node:2123293526,Bank of America,Bank of America,3925 Walnut Street 131,Philadelphia,PA,19104,39.954081,-75.201343,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
university-city-30th-street,University City / 30th Street field,eds_meds_rail_service_field,bank_credit_union,osm:node:9082633935,Chase,Chase,4001 Chestnut Street,Philadelphia,PA,19104,39.9558157,-75.2023988,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
university-city-30th-street,University City / 30th Street field,eds_meds_rail_service_field,bank_credit_union,osm:node:3593211362,Citizens Bank,Citizens Bank,134 South 34th Street,Philadelphia,PA,19104,39.9533495,-75.1921703,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
university-city-30th-street,University City / 30th Street field,eds_meds_rail_service_field,bank_credit_union,osm:node:2699435210,Franklin Mint Federal Credit Union,,3200 Chestnut Street,Philadelphia,PA,19104,39.9537553,-75.1878731,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
university-city-30th-street,University City / 30th Street field,eds_meds_rail_service_field,bank_credit_union,osm:node:13761110501,Fulton Bank  University City Branch,,4101 Market Street,Philadelphia,PA,,39.9577919,-75.2055526,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
university-city-30th-street,University City / 30th Street field,eds_meds_rail_service_field,bank_credit_union,osm:node:10006939740,PNC Bank,PNC Bank,3535 Market Street,Philadelphia,PA,19104,39.9563537,-75.1939444,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
university-city-30th-street,University City / 30th Street field,eds_meds_rail_service_field,bank_credit_union,osm:node:2100740224,PNC Bank,PNC Bank,,Philadelphia,PA,,39.9538269,-75.2028133,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
university-city-30th-street,University City / 30th Street field,eds_meds_rail_service_field,bank_credit_union,osm:node:2611799802,PennCU,,3131 Walnut Street,Philadelphia,PA,19104,39.9523255,-75.186976,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
university-city-30th-street,University City / 30th Street field,eds_meds_rail_service_field,bank_credit_union,osm:way:51367698,Santander,Santander,3802 Chestnut Street,Philadelphia,PA,19104,39.9547693,-75.1987682,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
university-city-30th-street,University City / 30th Street field,eds_meds_rail_service_field,bank_credit_union,osm:node:419777553,TD Bank,TD Bank,,Philadelphia,PA,,39.9536825,-75.1979504,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
university-city-30th-street,University City / 30th Street field,eds_meds_rail_service_field,bank_credit_union,osm:node:2125322064,Wells Fargo,Wells Fargo,,Philadelphia,PA,,39.9545977,-75.1927257,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,address_tag_incomplete
university-city-30th-street,University City / 30th Street field,eds_meds_rail_service_field,bank_credit_union,osm:node:2699553372,Wells Fargo,Wells Fargo,3535 Market Street,Philadelphia,PA,19104,39.9559912,-75.1940322,OpenStreetMap Overpass API,2026-08-13,open,ODbL; attribution and share-alike required,packet_ready,primary_civic_facility_candidate
