"region","field_id","label","anchor_field","fetched_tiles","source_gated_tiles","raw_row_count","packet_ready_rows","excluded_rows","loan_mortgage_rows","pilot_signal","query_profile","claim_boundary"
"los_angeles","downtown-koreatown-midwilshire","Downtown LA / Koreatown / Mid-Wilshire field","urban_core_mixed_service_field","3","1","2","1","1","1","observed_loan_mortgage_texture","name_operator_brand_loan_mortgage_tiled_retry","Name/operator/brand regex loan-mortgage tiled retry only; bank branches, ATMs, payday/check-cashing, and real-estate-only rows excluded; not credit quality, approval, income, risk, demand, catchment, or behavior."
"los_angeles","south-bay-torrance","South Bay / Torrance field","coastal_suburban_mall_auto_service_field","4","0","5","5","0","5","observed_loan_mortgage_texture","name_operator_brand_loan_mortgage_tiled_retry","Name/operator/brand regex loan-mortgage tiled retry only; bank branches, ATMs, payday/check-cashing, and real-estate-only rows excluded; not credit quality, approval, income, risk, demand, catchment, or behavior."
"los_angeles","long-beach-lakewood","Long Beach / Lakewood field","port_coastal_grid_mall_service_field","4","0","8","5","3","5","observed_loan_mortgage_texture","name_operator_brand_loan_mortgage_tiled_retry","Name/operator/brand regex loan-mortgage tiled retry only; bank branches, ATMs, payday/check-cashing, and real-estate-only rows excluded; not credit quality, approval, income, risk, demand, catchment, or behavior."
"philadelphia","cherry-hill-moorestown","Cherry Hill / Moorestown field","south_jersey_mall_edge_field","4","0","1","1","0","1","observed_loan_mortgage_texture","name_operator_brand_loan_mortgage_tiled_retry","Name/operator/brand regex loan-mortgage tiled retry only; bank branches, ATMs, payday/check-cashing, and real-estate-only rows excluded; not credit quality, approval, income, risk, demand, catchment, or behavior."
