brand,store_id,store_name,address,city,state,postal_code,latitude,longitude,source,source_date,license_status
ALDI,511b56a2-cf60-4de8-9a21-ba355e6a52a5,Aldi,2816 Nottingham Way,Albany,GA,31707-1283,31.62065315246582,-84.20360565185547,Overture Places 2026-07-22.0,2026-07-22,open
ALDI,9fd56e6a-1bce-49c1-aaf0-a620a8dce561,Aldi,1208 Crawford St,Americus,GA,31709-3252,32.07537078857422,-84.21675109863281,Overture Places 2026-07-22.0,2026-07-22,open
ALDI,2b48c03d-7ac1-485d-8ba2-872a2ef6b8dc,Aldi,1055 Gaines School Rd,Athens,GA,30605-3164,33.9266242980957,-83.33694458007812,Overture Places 2026-07-22.0,2026-07-22,open
ALDI,3114f2b7-089c-4109-b8b8-9f605ae137e0,Aldi,3400 Atlanta Hwy,Athens,GA,30606-3325,33.9400520324707,-83.45259857177734,Overture Places 2026-07-22.0,2026-07-22,open
ALDI,de604500-53d6-4aa3-be58-d41887120597,Aldi,1461 Moreland Ave SE,Atlanta,GA,30316-3128,33.71385955810547,-84.35002899169922,Overture Places 2026-07-22.0,2026-07-22,open
ALDI,a93464af-0670-4c5e-8fc3-d4e9422337f1,Aldi,3221 Peachtree Rd NE,Atlanta,GA,30305-2414,33.841312408447266,-84.37311553955078,Overture Places 2026-07-22.0,2026-07-22,open
ALDI,f05536fa-c907-429a-9f4f-8469ed81639e,Aldi,3963 Buford Hwy NE,Atlanta,GA,30345-1646,33.85813903808594,-84.31075286865234,Overture Places 2026-07-22.0,2026-07-22,open
ALDI,6ed0924c-5a47-4df0-b2fd-d279c19fbf44,Aldi,5820 Riverdale Rd,Atlanta,GA,30349-6429,33.59657669067383,-84.42810821533203,Overture Places 2026-07-22.0,2026-07-22,open
ALDI,ad32cd3c-b226-4adc-9b75-ec88aef79198,Aldi,227 Bobby Jones Expy,Augusta,GA,30907-3404,33.50640106201172,-82.09247589111328,Overture Places 2026-07-22.0,2026-07-22,open
ALDI,6dc69ed6-8af2-41c0-acd9-63cfadbc86c0,Aldi,3121 Peach Orchard Rd,Augusta,GA,30906-3500,33.41127014160156,-82.02743530273438,Overture Places 2026-07-22.0,2026-07-22,open
