brand,store_id,store_name,address,city,state,postal_code,latitude,longitude,source,source_date,license_status,review_status,review_reason
Mall,b3990ad9-d76c-429b-8507-3e603ae5347e,Cherry Hill Mall,2000 Route 38,Cherry Hill,NJ,08002-2100,39.94085693359375,-75.02570343017578,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Shopping Center,fc2d9620-84b6-4210-afc9-dc950da26fff,Ellisburg Circle Shopping Center,22 NJ-70,Cherry Hill,NJ,08034,39.93779373168945,-74.98379516601562,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Mall,488ae6b8-d1d8-4605-b761-fd42115c5483,Simon King of Prussia Mall (King of Prussia PA),160 N. Gulph Road Suite 2700,King of Prussia,PA,19406,40.08557891845703,-75.38863372802734,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Retail Center,5498e85b-bf60-4092-95a3-a6fb3a8227f9,King Of Prussia Town Center,100 Main St,King of Prussia,PA,19406-1385,40.08318328857422,-75.40550231933594,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Mall,6f76ff78-94ab-4029-bfb5-d1a0999319ce,Moorestown Mall,400 W Route 38,Moorestown,NJ,08057-3219,39.94348907470703,-74.96344757080078,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Retail Center,bf48ca0f-8b7d-46f9-8752-37288f79ab4a,East Gate Center,309 Fellowship Rd,Mt Laurel,NJ,08054-1234,39.94463348388672,-74.9526138305664,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Retail Plaza,80ecb897-a5d9-4e49-ba87-a00dda27b2cf,SNYDER PLAZA,58 SNYDER AVE,PHILADELPHIA,PA,19148-9998,39.92045974731445,-75.147216796875,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Mall,f072ae9a-aa65-4bb6-9992-b0913ce0401f,Roosevelt Mall,2329 Cottman Ave,Philadelphia,PA,19149-1003,40.04722213745117,-75.0565185546875,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Retail Center,a2ae706f-b248-487b-8acd-5d1f57391a43,Reading Center,1101 Market Street,Philadelphia,PA,19107,39.95216369628906,-75.15841674804688,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Retail District,a9895bcc-a9a9-42b4-a5f9-d9c0879df1fc,AMC DINE-IN Fashion District 8,1001 Market St,Philadelphia,PA,19107,39.95216369628906,-75.157470703125,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Retail District,9295d5f6-2949-4dfe-8d74-7c275af0003b,University City District,3940 Chestnut St,Philadelphia,PA,19104-3111,39.95537185668945,-75.2018814086914,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Retail Plaza,bbceec11-607d-40df-8948-ac169cdc9c39,Cedar Realty Quartermaster Plaza (Philadelphia PA),2129 Oregon Ave,Philadelphia,PA,19145,39.91827392578125,-75.18598175048828,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Retail Plaza,5a1ead2f-b5db-465f-9f00-b70c3caa63eb,First District Plaza,3801 Market St,Philadelphia,PA,19104-3153,39.95684814453125,-75.19844818115234,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Retail Plaza,6bac1a62-37f1-4385-a163-72fb777c9161,One Drexel Plaza,3001 Market St,Philadelphia,PA,19104-2800,39.95551681518555,-75.18403625488281,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Retail Plaza,d926b881-72ff-4a2d-bdcc-a95d7aadac58,Whitman Plaza,330 W Oregon Ave,Philadelphia,PA,19148-4709,39.912193298339844,-75.15542602539062,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
