brand,store_id,store_name,address,city,state,postal_code,latitude,longitude,source,source_date,license_status,review_status,review_reason
Advance Auto Parts,6016e685-ff90-4667-9ee7-90ad582d0575,Advance Auto Parts,2602 Washington Ave,Alton,IL,62002-5466,38.9135627746582,-90.1510238647461,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,abd55e7c-dfcd-4ccf-ba38-a269f453ba50,Advance Auto Parts,636 W IL Route 173,Antioch,IL,60002-1438,42.47597885131836,-88.1057357788086,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,3568d645-0e20-47ee-bc7f-5009c41422b6,Advance Auto Parts,3 N Smith St,Aurora,IL,60505-3759,41.75270080566406,-88.29358673095703,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,bff2ba42-7302-418f-9c95-07a154d6e21d,Advance Auto Parts,850 N Lake St,Aurora,IL,60506-3100,41.77350997924805,-88.31462860107422,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,25638f21-f6f4-429e-a45a-ed97c5b0b610,Advance Auto Parts,861 N Randall Rd,Batavia,IL,60510-1992,41.86335754394531,-88.34131622314453,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,415d5dba-ef9b-4362-921d-c5ccc6c20b80,Advance Auto Parts,4213 N Belt W,Belleville,IL,62226-5613,38.541893005371094,-90.01799011230469,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,26b834f9-470a-4593-841d-de941a00605f,Advance Auto Parts,1720 N State St,Belvidere,IL,61008-2010,42.270835876464844,-88.85916137695312,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,7274a654-ae11-45a9-8635-af240e36be0c,Advance Auto Parts,1047 S York Rd,Bensenville,IL,60106-3600,41.93324279785156,-87.93870544433594,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,9c424824-4de3-49a0-ac15-ca269076e23d,Advance Auto Parts,1601 W Market St,Bloomington,IL,61701-2639,40.483482360839844,-89.01707458496094,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,83ca0e67-ee74-4059-b429-439820ded74a,Advance Auto Parts,1609 Clearwater Ave,Bloomington,IL,61704-2239,40.49627685546875,-88.95100402832031,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,fae08ea3-c4cb-4dee-920e-6a1719e5cf99,Advance Auto Parts,257 N Weber Rd,Bolingbrook,IL,60490-1513,41.702842712402344,-88.1297607421875,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,dfb96122-2d58-4721-aed2-04c553ebc8a1,Advance Auto Parts,507 N Convent St,Bourbonnais,IL,60914,41.16351318359375,-87.87583923339844,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,5d1a9fc7-4d31-418a-9745-618584c4d6f4,Advance Auto Parts,9109 Ogden Ave,Brookfield,IL,60513-1905,41.816654205322266,-87.84971618652344,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,5defe5e4-c251-4cae-a345-287488293584,Advance Auto Parts,9310 Ogden Ave,Brookfield,IL,60513-1818,41.81731033325195,-87.8545150756836,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,e8158bf5-da65-4b85-a332-baa3f84724b7,Advance Auto Parts,480 Torrence Ave,Calumet City,IL,60409-3216,41.62251281738281,-87.55992126464844,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,9fe752ac-381d-444d-87f0-cb011bbe29e5,Advance Auto Parts,12826 S Ashland Ave,Calumet Park,IL,60827-6308,41.660072326660156,-87.66124725341797,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,53105de1-410e-4424-9e13-499707769a41,Advance Auto Parts,399 E Geneva Rd,Carol Stream,IL,60188,41.88848876953125,-88.1087875366211,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,66e3f170-4493-45b2-ac29-db2b0d7cce1c,Advance Auto Parts,403 N Mattis Ave,Champaign,IL,61821-2402,40.1199836730957,-88.27726745605469,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,864749bf-6dc6-40e3-a715-eaab8ac0f596,Advance Auto Parts,805 W Marketview Dr,Champaign,IL,61822-1215,40.13753128051758,-88.25700378417969,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,65b6ab14-d1da-4bef-8cfa-cbaa6376797d,Advance Auto Parts,440 W Lincoln Ave,Charleston,IL,61920-3021,39.4840202331543,-88.18610382080078,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,2536fefc-215a-4e70-b563-2f24da07d1b2,Advance Auto Parts,2320 W 47th St,Chicago,IL,60609-4004,41.8087158203125,-87.6827621459961,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,bb9b53d8-e020-4789-86a1-ddb2166c3c5e,Advance Auto Parts,2604 N Elston Ave,Chicago,IL,60647-2019,41.928123474121094,-87.6836929321289,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,43b50047-626b-458c-97a8-26b7e2617fed,Advance Auto Parts,3452 W Montrose Ave,Chicago,IL,60618-1138,41.9614143371582,-87.7152328491211,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
Advance Auto Parts,890a95e9-02b2-4a90-933b-6a88c6d4daf9,Advance Auto Parts,3934 W 24th St,Chicago,IL,60623-3371,41.848472595214844,-87.72378540039062,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
