brand,store_id,store_name,address,city,state,postal_code,latitude,longitude,source,source_date,license_status,review_status,review_reason
CVS Pharmacy,c250c0d9-64e2-4047-bb17-6b51c32f4a7f,CVS Pharmacy,2314 Santa Clara Ave,Alameda,CA,94501-4522,37.76544952392578,-122.24320220947266,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,77fed4f2-bb65-46d8-bdf1-1104f8444c46,CVS Pharmacy,2700 5th St,Alameda,CA,94501-6574,37.788700103759766,-122.279541015625,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,1e9f110b-2cbc-4bcc-ba19-5c632b3d4c93,CVS Pharmacy,3158 Danville Blvd,Alamo,CA,94507-1540,37.851783752441406,-122.03227233886719,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,48c515a2-3119-49ce-8af7-83ecc154cc08,CVS Pharmacy,2532 W Valley Blvd,Alhambra,CA,91803-1934,34.07679748535156,-118.15119171142578,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,6ff7d6f2-bdae-49db-a201-fac44dade70a,CVS Pharmacy,816 E Main St,Alhambra,CA,91801-4054,34.09885787963867,-118.11787414550781,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,50afdcc4-7c47-4dc3-a270-4c241b28be74,CVS Pharmacy,26891 Aliso Creek Rd,Aliso Viejo,CA,92656-3392,33.57215881347656,-117.72543334960938,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,81b29a34-805a-4fbe-bcdd-970b3abbbfd4,CVS Pharmacy,1385 Tavern Rd,Alpine,CA,91901-3833,32.8363037109375,-116.77590942382812,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,fe5e7ec0-a0c6-4a93-a396-23ae20022ee2,CVS Pharmacy,101 S Euclid St Anaheim,Anaheim,CA,92802,33.83134841918945,-117.94306182861328,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,965a98c2-bc34-438d-b1d7-e1244b2c8314,CVS Pharmacy,1803 S Harbor Blvd,Anaheim,CA,92802-3509,33.80305480957031,-117.91565704345703,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,696a6245-04c1-481e-bc3e-b5e8f6660c1c,CVS Pharmacy,270 W Lincoln Ave,Anaheim,CA,92805-2903,33.83479309082031,-117.91655731201172,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,b6de521d-84ee-4965-a595-fe75bb902dde,CVS Pharmacy,460 S Anaheim Hills Rd,Anaheim,CA,92807-4241,33.84479904174805,-117.7753677368164,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,7ad024b6-75bd-4c22-b35b-0c4d39a5b465,CVS Pharmacy,5735 E La Palma Ave,Anaheim,CA,92807-2229,33.860660552978516,-117.78910827636719,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,22bc493a-a7f3-43d2-8bc7-5c008727ed9a,CVS Pharmacy,611 S Brookhurst St,Anaheim,CA,92804-3580,33.824527740478516,-117.9599838256836,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,b5b4020a-6452-496a-ac84-d4d9b7e60e8b,CVS Pharmacy,731 S Weir Canyon Rd,Anaheim,CA,92808-1960,33.861087799072266,-117.73970031738281,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,15df1d3b-c944-4c16-b111-2752bf0e013b,CVS Pharmacy,4028 Lone Tree Way,Antioch,CA,94531-6209,37.97733688354492,-121.8037109375,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,1e5fffb2-fe43-4e9d-9085-6a7b42c85728,CVS Beauty,5769 Lone Tree Way,Antioch,CA,94531-8587,37.963897705078125,-121.73802185058594,Overture Places 2026-07-22.0,2026-07-22,open,exclude,brand_false_positive
CVS Pharmacy,cb3fe665-0b01-440c-b91f-de01027d4214,CVS Beauty,19201 Bear Valley Rd,Apple Valley,CA,92308-2702,34.47065734863281,-117.24478149414062,Overture Places 2026-07-22.0,2026-07-22,open,exclude,brand_false_positive
CVS Pharmacy,ad5d87b1-230a-4b38-9117-8c172018cbaa,CVS Beauty,20288 US Highway 18,Apple Valley,CA,92307,34.52775573730469,-117.21703338623047,Overture Places 2026-07-22.0,2026-07-22,open,exclude,brand_false_positive
CVS Pharmacy,68ccfed0-0e7a-4106-bd05-2152a21383d5,CVS Pharmacy,783 Rio del Mar Blvd,Aptos,CA,95003-4700,36.97414016723633,-121.88967895507812,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,2878f618-07b2-45b3-9348-c85a3fbd2bab,CVS Pharmacy,1401 S Baldwin Ave,Arcadia,CA,91007-7922,34.123619079589844,-118.05652618408203,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,83baca3d-430f-401a-ba07-e56d320496c7,Minute Clinic,1401 S Baldwin Ave,Arcadia,CA,91007-7922,34.12361145019531,-118.05652618408203,Overture Places 2026-07-22.0,2026-07-22,open,exclude,brand_false_positive
CVS Pharmacy,a64ff08a-1f7d-4405-b2aa-3ccceeba2444,CVS Pharmacy,188 Las Tunas Dr,Arcadia,CA,91007-8512,34.10697937011719,-118.03773498535156,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,ee50a2cf-d4e9-4b53-8add-5a3b4b79cc9d,CVS Pharmacy,600 F St,Arcata,CA,95521-6301,40.8658561706543,-124.08429718017578,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,9a9f1235-d2de-42b0-961d-f731e2ac2fc0,CVS Pharmacy,1435 E Grand Ave,Arroyo Grande,CA,93420-2423,35.120338439941406,-120.60625457763672,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,dc0ebbfa-09c4-46c4-a6ad-68fd7bc5fd79,CVS Photo,505 Bear Mountain Blvd,Arvin,CA,93203-1453,35.20886993408203,-118.82999420166016,Overture Places 2026-07-22.0,2026-07-22,open,exclude,brand_false_positive
CVS Pharmacy,8ef85e16-b809-4383-88ae-499dbfb5159f,CVS Pharmacy,8320 El Camino Real,Atascadero,CA,93422-5354,35.4741325378418,-120.65623474121094,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,4c8d847a-8441-4a85-9b61-9a6e1e0aa41c,CVS Pharmacy,1651 Bellevue Rd,Atwater,CA,95301-2608,37.361454010009766,-120.61121368408203,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,b028328b-412b-4cfc-a56b-214852a98bd9,CVS Pharmacy,10045 Combie Rd,Auburn,CA,95602-8901,39.042083740234375,-121.0926742553711,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,1a807ae4-e505-481a-bf4c-cce313fc6cfb,CVS Pharmacy,2140 Grass Valley Hwy,Auburn,CA,95603-2522,38.93391418457031,-121.09028625488281,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,fdb1dbba-b06b-4b9a-aaad-f1fb6bef3474,CVS Beauty,2700 Bell Rd,Auburn,CA,95603-2508,38.94331741333008,-121.0958251953125,Overture Places 2026-07-22.0,2026-07-22,open,exclude,brand_false_positive
CVS Pharmacy,5a4e582d-946a-4fc0-8d90-7681d2e16a1c,CVS Pharmacy,388 Elm Ave,Auburn,CA,95603-4525,38.90470886230469,-121.07392883300781,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,6f7a590a-39c4-4792-8184-015bcb5a74e7,CVS Pharmacy,809 N Azusa Ave,Azusa,CA,91702-2510,34.136260986328125,-117.90833282470703,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,7de69a85-5ad9-4b66-a425-c133b762a480,CVS Pharmacy,915 E Arrow Hwy,Azusa,CA,91702-5800,34.10736846923828,-117.88995361328125,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,272dcdb4-9bbe-4fcd-9ced-6f634b777155,CVS Pharmacy,11000 Stockdale Hwy,Bakersfield,CA,93311-3635,35.34998321533203,-119.12451934814453,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,2ccbab0e-8ddc-4760-886a-66658083b48c,CVS Pharmacy,11300 Ming Ave,Bakersfield,CA,93311-1300,35.340354919433594,-119.12850952148438,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,5b179a3c-ac58-414f-95e9-de146f76fbdb,CVS Pharmacy,2690 Mount Vernon Ave,Bakersfield,CA,93306-2923,35.39680862426758,-118.96928405761719,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,e9dfdf0c-f000-402e-aff6-cccaea48c839,CVS Beauty,3401 Mall View Rd,Bakersfield,CA,93306-3060,35.39399719238281,-118.9552230834961,Overture Places 2026-07-22.0,2026-07-22,open,exclude,brand_false_positive
CVS Pharmacy,89dfc324-6cd9-4b3d-a7e9-1c895089be1a,CVS Pharmacy,4400 Coffee Rd,Bakersfield,CA,93308-5032,35.3994255065918,-119.09063720703125,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,db9e6efe-e70c-449f-ba67-f59d11f314ec,CVS Pharmacy,5184 Stockdale Hwy,Bakersfield,CA,93309-2671,35.35470962524414,-119.05937194824219,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,5921b050-aa4b-4438-88c1-2dfa63f34fde,CVS Pharmacy,6500 S Union Ave,Bakersfield,CA,93307,35.29514694213867,-119.00241088867188,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,af42281a-90c5-462c-90df-4ac950e8d6e4,CVS Beauty,9100 Rosedale Hwy,Bakersfield,CA,93312-2143,35.38505935668945,-119.103271484375,Overture Places 2026-07-22.0,2026-07-22,open,exclude,brand_false_positive
CVS Pharmacy,01ed884e-b9d3-4452-b358-05713f9a371c,CVS Pharmacy,CVS Store Details,Bakersfield,CA,93313,35.29862976074219,-119.09789276123047,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,229bd093-0c91-4a35-91db-56c55a67551e,CVS Pharmacy y más,14503 Ramona Blvd,Baldwin Park,CA,91706-3322,34.08833312988281,-117.95816040039062,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,0fb077ad-d92b-46ad-9bab-9ebb6f9e525d,CVS Pharmacy,1550 Puente Ave,Baldwin Park,CA,91706-5923,34.06370162963867,-117.96832275390625,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,6d8a5f55-20d8-4e4a-b4ea-b5210f9ed029,CVS Pharmacy,7101 Atlantic Ave,Bell,CA,90201-3650,33.971038818359375,-118.18877410888672,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
CVS Pharmacy,361ad86d-e068-438e-8b93-960f30e69ee3,CVS Pharmacy,2100 Columbus Pkwy,Benicia,CA,94510-5402,38.08126449584961,-122.19297790527344,Overture Places 2026-07-22.0,2026-07-22,open,packet_ready,primary_store_candidate
