target_id,primary_city,facility_type,sidecar_status,packet_ready_rows,observed_facility_names,claim_boundary
national-post-office-mn-iverson-23fd0326ee,Iverson,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-mn-harmony-6f58a446af,Harmony,food_service,observed,2,Estelle's; The Bite,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-mn-porter-67f45c7c9d,Porter,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-mn-heron-lake-96bbf7a835,Heron Lake,food_service,observed,2,Nenas Bar and Grill; PJ's Cafe and Mini Mart,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-mn-jackson-9a163870c4,Jackson,food_service,observed,3,Burger King; DQ Grill & Chill; Subway,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-mn-new-ulm-55013a5407,New Ulm,food_service,observed,19,Applebee's; Baloon Saloon; Blue Cafe; Burger King; Cottonwood Grill; DQ Grill & Chill; Dee's Bakery; Green Mill; Lamplighter Family Sports Bar; Lola - An American Bistro; MLC Cafeteria; Main Jiang House; McDonald's; Papa Murphy's; Perkins; Plaza Garibaldi; Sonic; Subway; Taco John's,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-mn-courtland-fb88186654,Courtland,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-mn-magnolia-0269ffd60c,Magnolia,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-mn-wawina-7b82e8b2c3,Wawina,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-mn-orr-2b5957cb45,Orr,food_service,observed,2,T Pattenn Cafe; The Dam Restaurant,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-mn-naytahwaush-6612276cf7,Naytahwaush,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-mn-chanhassen-7760ede94d,Chanhassen,food_service,observed,42,Axel's; Bonsai; Brito’s Burrito; Buffalo Wild Wings; Caribou Coffee; Chick-fil-A; Chipotle; Culver's; Davanni's; Detello's; Domino's; Gina Maria's; Happy Garden II; Houlihan's; Jersey Mike's Subs; Jimmy John's; Jungle Kitchen; Lee-Ann Chinn; McDonald's; Milio's; Na's Thai Cafe; Noodles & Company; North Coop; Panera Bread; Papa Murphy's; Pizzaioli; Potbelly; Rey Azteca; Rubys Family Restaurant; Smashburger; Soya Sushi & Grill; Starbucks; Subway; Taco Bell; Tequila Butcher; Wendy's,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
