target_id,target_label,anchor_field,facility_type,facility_id,facility_name,operator,street_address,city,state,postal_code,latitude,longitude,source,source_date,license_status,rights_status,review_status,review_reason
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357526773,Addison Post Office,,,Addison,WV,,38.8861430,-82.1465118,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356531815,Davis Post Office,,,Davis,WV,,39.1286530,-79.4652464,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1301073773,Davy Post Office,,,Davy,WV,,37.4733492,-81.6750716,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1395050697,Dawes Post Office,,,Dawes,WV,,38.1435272,-81.4519759,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:392535731,Delbarton Post Office,,,Delbarton,WV,,37.7106993,-82.1830082,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:277906976,Dellslow Post Office,,,Dellslow,WV,,39.6196592,-79.9243963,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535076,Delray Post Office,,,Delray,WV,,39.1945484,-78.6044567,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535686,Diana Post Office,,,Diana,WV,,38.5712178,-80.3684145,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356537036,Dille Post Office,,,Dille,WV,,38.4894777,-80.8253285,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356536296,Dingess Post Office,,,Dingess,WV,,37.8732588,-82.1761944,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356536798,Dixie Post Office,,,Dixie,WV,,38.2553834,-81.1928869,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356538127,Dorothy Post Office,,,Dorothy,WV,,37.9567250,-81.4730115,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:338390738,Downtown Huntington Post Office,,,Downtown Huntington,WV,,38.4239224,-82.4380114,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356536800,Drennen Post Office,,,Drennen,WV,,38.2698294,-80.9978796,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1395050696,Dry Branch Post Office,,,Dry Branch,WV,,38.1775454,-81.4644574,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535158,Dry Fork Post Office,,,Dry Fork,WV,,38.9689091,-79.5030093,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:4027146821,Duck Post Office,,,Duck,WV,,38.5921925,-80.9369420,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529272,Duhring Post Office,,,Duhring,WV,,37.3481721,-81.2662108,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356537394,Dunbar Post Office,,,Dunbar,WV,,38.3620394,-81.7484599,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:9501747251,Dunbar Post Office,,,Dunbar,WV,,38.3579484,-81.7397036,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:12076602369,Dunlow Post Office,,,Dunlow,WV,,38.0231542,-82.4318391,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535799,Dunmore Post Office,,,Dunmore,WV,,38.3603974,-79.8808917,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356538131,East Beckley Post Office,,,East Beckley,WV,,37.7706706,-81.1684327,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356536378,East Lynn Post Office,,,East Lynn,WV,,38.1670328,-82.3790380,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1304044006,East Lynn Post Office,,,East Lynn,WV,,38.1620364,-82.3909788,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356534652,East Side Station Fairmont Post Office,,,East Side Station Fairmont,WV,,39.4817517,-80.1375507,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535122,Edgarton Post Office,,,Edgarton,WV,,37.5692726,-82.1420769,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:6008644297,USPS Edmond,,,Edmond,WV,,38.0592853,-81.0199248,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:563932835,Eleanor Post Office,,,Eleanor,WV,,38.5327155,-81.9208580,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1328721732,Elizabeth Post Office,,,Elizabeth,WV,,39.0611603,-81.3939353,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535162,Elkins Post Office,,,Elkins,WV,,38.9247281,-79.8463147,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356537287,Elkview Post Office,,,Elkview,WV,,38.4390013,-81.4874086,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356531396,Ellenboro Post Office,,,Ellenboro,WV,,39.2669431,-81.0542221,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356533347,Elm Grove Station Wheeling Post Office,,,Elm Grove Station Wheeling,WV,,40.0447011,-80.6584156,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356534937,Enterprise Post Office,,,Enterprise,WV,,39.4217146,-80.2776608,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535688,Erbacon Post Office,,,Erbacon,WV,,38.5195492,-80.5895352,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:969442512,Eskdale Post Office,,,Eskdale,WV,,38.0920261,-81.4437101,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:12069960978,Ethel Post Office,,,Ethel,WV,,37.8598018,-81.9253146,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529839,Evans Post Office,,,Evans,WV,,38.8230471,-81.7830981,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:903557193,Fairdale Post Office,,,Fairdale,WV,,37.7799603,-81.3633375,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:963497849,Fairmont Post Office,,,Fairmont,WV,,39.4859082,-80.1422374,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1000948186,Falling Rock Post Office,,,Falling Rock,WV,,38.4678586,-81.4017610,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535297,Falling Waters Post Office,,,Falling Waters,WV,,39.5904155,-77.8567775,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356537073,Fanrock Post Office,,,Fanrock,WV,,37.5669860,-81.6523412,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:617434777,Fayetteville Post Office,,,Fayetteville,WV,,38.0524335,-81.1045125,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:918867723,FedEx,,,FedEx,WV,,40.0871255,-80.7226925,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1413338146,Fenwick Post Office,,,Fenwick,WV,,38.2299710,-80.5828380,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356532720,Five Forks Post Office,,,Five Forks,WV,,38.9670299,-81.0590000,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529273,Flat Top Post Office,,,Flat Top,WV,,37.5895616,-81.1075949,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:436776300,Flatwoods Post Office 26621,,,Flatwoods 26621,WV,,38.7216607,-80.6529901,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356537044,Fola Post Office,,,Fola,WV,,38.3578815,-81.1037186,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356527793,Follansbee Post Office,,,Follansbee,WV,,40.3293606,-80.5964166,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356534334,Folsom Post Office,,,Folsom,WV,,39.4711960,-80.5220372,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:12050884328,Forest Hill Post Office,,,Forest Hill,WV,,37.5728286,-80.7882924,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529237,Forest Hill Post Office,,,Forest Hill,WV,,37.5701209,-80.7892470,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:562270243,Former August Post Office,,,Former August,WV,,39.2961397,-78.6358734,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:5420599755,Former Augusta Post Office,,,Former Augusta,WV,,39.2961352,-78.6358557,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1091633421,Fort Gay Post Office,,,Fort Gay,WV,,38.1166174,-82.5946016,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356537205,Foster Post Office,,,Foster,WV,,38.0973231,-81.7792885,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356534526,Four States Post Office,,,Four States,WV,,39.4828622,-80.3142522,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535264,Frametown Post Office,,,Frametown,WV,,38.6372843,-80.8557547,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:692318195,Frankford Post Office,,,Frankford,WV,,37.9248755,-80.3847559,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:4487475525,Franklin Post Office,,,Franklin,WV,,38.6433193,-79.3314134,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:1711376005,Fraziers Bottom Post Office,,,Fraziers Bottom,WV,,38.5649835,-81.9823146,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:3750917956,French Creek Post Office,,,French Creek,WV,,38.8910904,-80.2937601,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356532554,Frenchton Post Office,,,Frenchton,WV,,38.8756551,-80.3570294,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:12068684557,Gallagher Post Office,,,Gallagher,WV,,38.1742644,-81.4022115,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:920926943,Gallipolis Ferry Post Office,,,Gallipolis Ferry,WV,,38.7759604,-82.2000086,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356532935,Galloway Post Office,,,Galloway,WV,,39.2317604,-80.1317501,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356536710,Gandeeville Post Office,,,Gandeeville,WV,,38.7050906,-81.4109545,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529213,Gap Mills Post Office,,,Gap Mills,WV,,37.5626247,-80.4075625,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:413748235,Gassaway Post Office and Federal Building,,,Gassaway and Federal Building,WV,,38.6707052,-80.7760740,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529866,Gay Post Office,,,Gay,WV,,38.7706432,-81.5556803,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1304044003,Genoa Post Office,,,Genoa,WV,,38.1218155,-82.4596451,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535403,Gerrardstown Post Office,,,Gerrardstown,WV,,39.3703778,-78.0950008,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356538161,Ghent Post Office,,,Ghent,WV,,37.6163923,-81.1154223,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:5791432281,Gilbert Post Office,,,Gilbert,WV,,37.6156211,-81.8638450,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356536815,Gilboa Post Office,,,Gilboa,WV,,38.3026073,-80.9348229,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356532142,Gilmer Post Office,,,Gilmer,WV,,38.8792610,-80.7153762,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
