target_id,label,anchor_field,state,primary_city,target_kind,postal_code_hint,min_lat,max_lat,min_lon,max_lon,pilot_role,target_note,seed_facility_id,seed_facility_name,seed_source,seed_source_date,sample_stratum,settlement_size_proxy
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,NM,9 to 5 Print,post_office_point_probe,,36.3572,36.4272,-105.6281,-105.5381,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:6718761332,9 to 5 Print,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,NM,not_joined
national-post-office-nm-abiquiu-1b3d172ca0,Abiquiu post-office-centered national sample candidate,national_post_office_sample_candidate,NM,Abiquiu,post_office_point_probe,,36.1740,36.2440,-106.3651,-106.2751,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:357616345,Abiquiu Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,NM,not_joined
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,NM,ABQ Montano Annex,post_office_point_probe,,35.1013,35.1713,-106.6763,-106.5863,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:1099495301,ABQ Montano USPS Annex,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,NM,not_joined
national-post-office-nm-academy-9db4ff3c07,Academy post-office-centered national sample candidate,national_post_office_sample_candidate,NM,Academy,post_office_point_probe,,35.1256,35.1956,-106.6208,-106.5308,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:174255960,Academy Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,NM,not_joined
national-post-office-nm-alamogordo-9f67bfb127,Alamogordo post-office-centered national sample candidate,national_post_office_sample_candidate,NM,Alamogordo,post_office_point_probe,,32.8663,32.9363,-105.9957,-105.9057,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:220088367,Alamogordo Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,NM,not_joined
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,NM,Albuquerque,post_office_point_probe,,35.0513,35.1213,-106.6942,-106.6042,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:357616364,Albuquerque Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,NM,not_joined
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,NM,Albuquerque Main,post_office_point_probe,,35.0588,35.1288,-106.6880,-106.5980,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:12145101614,Albuquerque Main Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,NM,not_joined
national-post-office-nm-alcalde-03e0de57d2,Alcalde post-office-centered national sample candidate,national_post_office_sample_candidate,NM,Alcalde,post_office_point_probe,,36.0591,36.1291,-106.0928,-106.0028,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:357617161,Alcalde Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,NM,not_joined
national-post-office-nm-algodones-9a77a84fb5,Algodones post-office-centered national sample candidate,national_post_office_sample_candidate,NM,Algodones,post_office_point_probe,,35.3456,35.4156,-106.5242,-106.4342,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:357616367,Algodones Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,NM,not_joined
national-post-office-nm-alto-6a15c637ed,Alto post-office-centered national sample candidate,national_post_office_sample_candidate,NM,Alto,post_office_point_probe,,33.3710,33.4410,-105.7202,-105.6302,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:1030492884,Alto Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,NM,not_joined
national-post-office-nm-amistad-85362cd08e,Amistad post-office-centered national sample candidate,national_post_office_sample_candidate,NM,Amistad,post_office_point_probe,,35.8843,35.9543,-103.1995,-103.1095,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:357617154,Amistad Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,NM,not_joined
national-post-office-nm-animas-74cdba25e5,Animas post-office-centered national sample candidate,national_post_office_sample_candidate,NM,Animas,post_office_point_probe,,31.9164,31.9864,-108.8525,-108.7625,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:358550837,Animas Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,NM,not_joined
