stratum,state,run_slug,target_id,primary_city,settlement_size_proxy,seed_facility_id,seed_facility_name,local_minimum_stack_class,depth_review_status,anchor_review_status,postal_semantics_status,settlement_repair_status,final_denominator_class,final_class_source,denominator_eligibility,postal_only_numerator_eligibility,claim_boundary
New England,RI,rhode-island-new-england,national-post-office-ri-annex-finance-af912748c0,Annex Finance,50000_plus,osm:node:8996842739,Annex Finance Post Office,postal_everyday_service_minimum,,,,,postal_everyday_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
New England,RI,rhode-island-new-england,national-post-office-ri-apponaug-station-f8f803db9f,Apponaug Station,50000_plus,osm:node:8769615799,Apponaug Station Post Office,postal_everyday_service_minimum,,,,,postal_everyday_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
New England,RI,rhode-island-new-england,national-post-office-ri-barrington-82bdad8fc9,Barrington,10000_to_49999,osm:way:311642434,Barrington Post Office,postal_everyday_service_minimum,,,,,postal_everyday_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
New England,RI,rhode-island-new-england,national-post-office-ri-block-island-ac7592fa0e,Block Island,under_2500,osm:node:7941399335,Block Island Post Office,postal_everyday_service_minimum,,,,,postal_everyday_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
New England,RI,rhode-island-new-england,national-post-office-ri-bristol-350c233b54,Bristol,10000_to_49999,osm:node:357258915,Bristol Post Office,postal_food_service_minimum,,,,,postal_food_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
New England,RI,rhode-island-new-england,national-post-office-ri-broadway-346c2a36b6,Broadway,10000_to_49999,osm:node:2799954006,Broadway Post Office,postal_everyday_service_minimum,,,,,postal_everyday_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
New England,RI,rhode-island-new-england,national-post-office-ri-bryant-university-1c4c9cc6b0,Bryant University,10000_to_49999,osm:node:6970577903,Bryant University Post Office,postal_everyday_service_minimum,,,,,postal_everyday_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
New England,RI,rhode-island-new-england,national-post-office-ri-central-falls-211329b45d,Central Falls,10000_to_49999,osm:node:357264115,Central Falls Post Office,postal_everyday_service_minimum,,,,,postal_everyday_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
New England,RI,rhode-island-new-england,national-post-office-ri-centreville-57742e4232,Centreville,10000_to_49999,osm:way:147059322,Centreville Post Office,postal_everyday_service_minimum,,,,,postal_everyday_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
New England,RI,rhode-island-new-england,national-post-office-ri-chepachet-3035201489,Chepachet,2500_to_9999,osm:way:461365076,Chepachet Post Office,postal_food_service_minimum,,,,,postal_food_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
New England,RI,rhode-island-new-england,national-post-office-ri-clayville-f1ff22f00c,Clayville,10000_to_49999,osm:node:357268303,Clayville Post Office,postal_only_candidate,postal_only_depth_candidate_survives,current_anchor_status_gated,,,postal_anchor_current_status_gated,current_anchor_gate,excluded_current_anchor_not_confirmed,not_eligible_denominator_excluded,Eligibility for bounded sampled denominator only; not regional or national frequency.
New England,RI,rhode-island-new-england,national-post-office-ri-coventry-6d6e6926c0,Coventry,10000_to_49999,osm:way:711716541,Coventry Post Office,postal_everyday_service_minimum,,,,,postal_everyday_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
Great Plains,SD,south-dakota-great-plains,national-post-office-sd-aberdeen-d465535319,Aberdeen,10000_to_49999,osm:way:249307585,Aberdeen Post Office,postal_everyday_service_minimum,,,,,postal_everyday_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
Great Plains,SD,south-dakota-great-plains,national-post-office-sd-alcester-4fbca0de20,Alcester,under_2500,osm:node:13924275101,Alcester Post Office,postal_only_candidate,postal_only_candidate_rejected,,,,postal_everyday_service_minimum_candidate,depth_everyday_reclassification,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
Great Plains,SD,south-dakota-great-plains,national-post-office-sd-alexandria-2e7eebff18,Alexandria,under_2500,osm:way:1365950432,Alexandria Post Office,postal_only_candidate,postal_only_candidate_rejected,,,,postal_everyday_service_minimum_candidate,depth_everyday_reclassification,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
Great Plains,SD,south-dakota-great-plains,national-post-office-sd-allen-79c0327f6e,Allen,under_2500,osm:way:266540059,Allen Post Office,postal_only_candidate,postal_only_candidate_rejected,,,,postal_everyday_service_minimum_candidate,depth_everyday_reclassification,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
Great Plains,SD,south-dakota-great-plains,national-post-office-sd-alpena-a0ee450c87,Alpena,under_2500,osm:way:1358335204,Alpena Post Office,postal_food_service_minimum,,,,,postal_food_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
Great Plains,SD,south-dakota-great-plains,national-post-office-sd-armour-3ca30d418c,Armour,under_2500,osm:way:1371365144,Armour Post Office,postal_everyday_service_minimum,,,,,postal_everyday_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
Great Plains,SD,south-dakota-great-plains,national-post-office-sd-artesian-a7016c8d34,Artesian,under_2500,osm:node:13924667401,Artesian Post Office,postal_only_candidate,postal_only_depth_candidate_survives,current_anchor_confirmed_inside_box,,,postal_only_depth_survivor,depth_survives,eligible_clean_sample_denominator,eligible_postal_only_candidate_numerator,Eligibility for bounded sampled denominator only; not regional or national frequency.
Great Plains,SD,south-dakota-great-plains,national-post-office-sd-astoria-fe7bf7e0c0,Astoria,under_2500,osm:way:1385196220,Astoria Post Office,postal_only_candidate,postal_only_candidate_rejected,,,,postal_food_service_minimum_candidate,depth_food_service_reclassification,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
Great Plains,SD,south-dakota-great-plains,national-post-office-sd-avon-4e69ef7609,Avon,under_2500,osm:way:1357173247,Avon Post Office,postal_only_candidate,postal_only_candidate_rejected,,,,postal_everyday_service_minimum_candidate,depth_everyday_reclassification,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
Great Plains,SD,south-dakota-great-plains,national-post-office-sd-badger-fce2190452,Badger,under_2500,osm:node:12821006080,Badger Post Office,postal_only_candidate,postal_only_candidate_rejected_for_trade_service_not_food,,,,postal_trade_service_minimum_candidate,depth_trade_service_reclassification,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
Great Plains,SD,south-dakota-great-plains,national-post-office-sd-baltic-88f3282873,Baltic,under_2500,osm:node:13924669801,Baltic Post Office,postal_everyday_service_minimum,,,,,postal_everyday_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
Great Plains,SD,south-dakota-great-plains,national-post-office-sd-batesland-cb6a7a11b2,Batesland,under_2500,osm:way:166540516,Batesland Post Office,postal_everyday_service_minimum,,,,,postal_everyday_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
Appalachia,WV,west-virginia-appalachia,national-post-office-wv-addison-ce6230c810,Addison,unknown,osm:node:357526773,Addison Post Office,postal_everyday_service_minimum,,,,seed_state_mismatch_confirmed,postal_everyday_service_minimum,local_sidecar_only,excluded_seed_state_mismatch,not_eligible_denominator_excluded,Eligibility for bounded sampled denominator only; not regional or national frequency.
Appalachia,WV,west-virginia-appalachia,national-post-office-wv-adrian-po-672cf91bb8,Adrian PO,2500_to_9999,osm:node:3425802643,Adrian PO,postal_everyday_service_minimum,,,,,postal_everyday_service_minimum,local_sidecar_only,eligible_clean_sample_denominator,not_postal_only_after_sidecar_or_depth,Eligibility for bounded sampled denominator only; not regional or national frequency.
Appalachia,WV,west-virginia-appalachia,national-post-office-wv-advent-6703372d97,Advent,2500_to_9999,osm:node:356529749,Advent Post Office,postal_only_candidate,postal_anchor_current_status_gated,current_anchor_status_gated,,,postal_anchor_current_status_gated,current_anchor_gate,excluded_current_anchor_not_confirmed,not_eligible_denominator_excluded,Eligibility for bounded sampled denominator only; not regional or national frequency.
