facility_id,facility_name,city,state,review_status,semantic_review_status,semantic_review_reason
osm:way:1502080087,Blomkest Post Office,Blomkest,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349564717,Blooming Prairie Post Office,Blooming Prairie,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563003,Blue Earth Post Office,Blue Earth,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:13962917901,Bock Post Office,Bock,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1204679717,Bovey Post Office,Bovey,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1347137368,Bowlus Post Office,Bowlus,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1510290160,Boyd Post Office,Boyd,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349579912,Bradbury Post Office,Bradbury,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349579271,Braham Post Office,Braham,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349580100,Brainerd Post Office,Brainerd,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:369602049,Breckenridge Post Office,Breckenridge,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349562745,Brewster Post Office,Brewster,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349562930,Bricelyn Post Office,Bricelyn,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349591407,Brimson Post Office,Brimson,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349583679,Brooks Post Office,Brooks,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349591129,Brookston Post Office,Brookston,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349573221,Brooten Post Office,Brooten,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:567191090,Browerville Post Office,Browerville,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349572560,Browns Valley Post Office,Browns Valley,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563893,Brownsdale Post Office,Brownsdale,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563936,Brownsville Post Office,Brownsville,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349566775,Brownton Post Office,Brownton,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349578680,Bruno Post Office,Bruno,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1308931864,Bruno Post Office,Bruno,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349576177,Buckman Post Office,Buckman,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1176083369,Buffalo Post Office,Buffalo,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349568378,Buffalo Lake Post Office,Buffalo Lake,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1217401341,Buhl Post Office,Buhl,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349578140,Burtrum Post Office,Burtrum,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349565738,Byron Post Office,Byron,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1202844779,Calumet Post Office,Calumet,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:639464447,Campbell Post Office,Campbell,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:552100638,Canada Post,Canada Post,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:148786945,Cannon Falls Post Office,Cannon Falls,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349564269,Canton Post Office,Canton,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1234015157,Carlos Post Office,Carlos,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1282308802,Carlton Post Office,Carlton,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:100516488,Carver Post Office,Carver,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349578060,Center City Post Office,Center City,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563081,Ceylon Post Office,Ceylon,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563291,Chandler Post Office,Chandler,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:42850105,Chanhassen Post Office,Chanhassen,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349578029,Chisago City Post Office,Chisago City,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349590676,Chisholm Post Office,Chisholm,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349571956,Chokio Post Office,Chokio,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349569009,Clara City Post Office,Clara City,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349564848,Claremont Post Office,Claremont,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349578548,Clarissa Post Office,Clarissa,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563325,Clarks Grove Post Office,Clarks Grove,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349579317,Clear Lake Post Office,Clear Lake,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:605699889,Clearbrook Post Office,Clearbrook,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349575534,Clearwater Post Office,Clearwater,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349566207,Clements Post Office,Clements,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:708809789,Cleveland Post Office,Cleveland,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349580829,Climax Post Office,Climax,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1169126606,Clinton Post Office,Clinton,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349570378,Clontarf Post Office,Clontarf,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:8165693736,Cloquet Mail Station,Cloquet Mail Station,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:706679476,Cohasset Post Office,Cohasset,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349573707,Cokato Post Office,Cokato,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349577241,Cold Spring Post Office,Cold Spring,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:495721987,Coleraine Post Office,Coleraine,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349582223,Cologne Post Office,Cologne,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349565225,Comfrey Post Office,Comfrey,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349581886,Comstock Post Office,Comstock,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563378,Conger Post Office,Conger,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349590566,Cook Post Office,Cook,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:5074752785,Coon Rapids,Coon Rapids,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1510290142,Correll Post Office,Correll,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349568596,Cosmos Post Office,Cosmos,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:200690195,Cottage Grove USPS,Cottage Grove,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349591081,Cotton Post Office,Cotton,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349566504,Cottonwood Post Office,Cottonwood,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349566040,Courtland Post Office,Courtland,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:172362187,Crane Lake Post Office,Crane Lake,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349580355,Cromwell Post Office,Cromwell,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:696510191,Crookston Post Office,Crookston,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:819880515,Crosby Post Office,Crosby,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349562415,Crosslake Post Office,Crosslake,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563309,Currie Post Office,Currie,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349576120,Cushing Post Office,Cushing,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349571780,Cyrus Post Office,Cyrus,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1111880991,Dalbo Post Office,Dalbo,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349567897,Danube Post Office,Danube,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349570283,Danvers Post Office,Danvers,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349568720,Darwin Post Office,Darwin,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349568658,Dassel Post Office,Dassel,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:451269777,Dawson Post Office,Dawson,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:566146755,Dayton Post Office,Dayton,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:819870493,Deerwood Post Office,Deerwood,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349573150,Delano Post Office,Delano,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349564455,Delft Post Office,Delft,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349566300,Delhi Post Office,Delhi,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:13908416365,United States Post Office Dent,Dent,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563767,Dexter Post Office,Dexter,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:243657885,Dilworth Post Office,Dilworth,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349564803,Dodge Center Post Office,Dodge Center,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349587634,Donaldson Post Office,Donaldson,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349572022,Donnelly Post Office,Donnelly,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349565701,Dover Post Office,Dover,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563532,Dovray Post Office,Dovray,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349591601,Duluth Post Office,Duluth,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:646474313,Dumont Post Office,Dumont,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1181871738,Dundas Post Office,Dundas,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349562735,Dundee Post Office,Dundee,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563162,Dunnell Post Office,Dunnell,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:562521219,ELWAY STATION,ELWAY STATION,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:350462933,Eagan Post Office,Eagan,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349578529,Eagle Bend Post Office,Eagle Bend,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349564576,Eagle Lake Post Office,Eagle Lake,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349567591,Echo Post Office,Echo,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349572819,Eden Valley Post Office,Eden Valley,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563651,Edgerton Post Office,Edgerton,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:69196146,Edina Post Office,Edina,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349564009,Eitzen Post Office,Eitzen,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:200675615,Elbow Lake Post Office,Elbow Lake,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349566713,Elgin Post Office,Elgin,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349579295,Elk River Post Office,Elk River,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:333482764,Elko New Market Post Office,Elko New Market,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563783,Elkton Post Office,Elkton,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349564706,Ellendale Post Office,Ellendale,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1466676125,Ellsworth Post Office,Ellsworth,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349562974,Elmore Post Office,Elmore,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349577157,Elrosa Post Office,Elrosa,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1206244227,Ely Post Office,Ely,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:6563708989,Elysian Post Office,Elysian,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:852529151,Embarrass Post Office,Embarrass,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1167805942,Emily Post Office,Emily,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563365,Emmons Post Office,Emmons,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1469318798,Emo Canada Post,Emo Canada Post,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349582017,Erskine Post Office,Erskine,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:926048148,Esko Post Office,Esko,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349565981,Essig Post Office,Essig,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349582065,Euclid Post Office,Euclid,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349565957,Evan Post Office,Evan,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349579087,Evansville Post Office,Evansville,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349590547,Eveleth Post Office,Eveleth,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:370395228,Eyota Post Office,Eyota,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349568172,Fairfax Post Office,Fairfax,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:336597417,Farmington Post Office,Farmington,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:505626209,Farmington Post Office,Farmington,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349571832,Farwell Post Office,Farwell,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:6453447777,FedEx,FedEx,MN,packet_ready,private_shipping_semantic_gate,private_shipping_facility_label
osm:node:9441060943,FedEx,FedEx,MN,packet_ready,private_shipping_semantic_gate,private_shipping_facility_label
osm:way:207539423,FedEx,FedEx,MN,packet_ready,private_shipping_semantic_gate,private_shipping_facility_label
osm:way:780275210,FedEx,FedEx,MN,packet_ready,private_shipping_semantic_gate,private_shipping_facility_label
osm:node:11394051903,FedEx Office,FedEx Office,MN,packet_ready,private_shipping_semantic_gate,private_shipping_facility_label
osm:node:11914372608,FedEx Office,FedEx Office,MN,packet_ready,private_shipping_semantic_gate,private_shipping_facility_label
osm:node:11989054545,FedEx Office,FedEx Office,MN,packet_ready,private_shipping_semantic_gate,private_shipping_facility_label
osm:node:12729438691,FedEx Office,FedEx Office,MN,packet_ready,private_shipping_semantic_gate,private_shipping_facility_label
osm:node:14024510317,FedEx Office,FedEx Office,MN,packet_ready,private_shipping_semantic_gate,private_shipping_facility_label
osm:node:13782473683,FedEx Ship Center,FedEx Ship Center,MN,packet_ready,private_shipping_semantic_gate,private_shipping_facility_label
osm:node:9871345346,FedEx Ship Center,FedEx Ship Center,MN,packet_ready,private_shipping_semantic_gate,private_shipping_facility_label
osm:way:1116120085,FedEx Ship Center,FedEx Ship Center,MN,packet_ready,private_shipping_semantic_gate,private_shipping_facility_label
osm:way:745513618,FedEx Ship Center,FedEx Ship Center,MN,packet_ready,private_shipping_semantic_gate,private_shipping_facility_label
osm:node:3091328642,Fedex / Kinkos,Fedex / Kinkos,MN,packet_ready,private_shipping_semantic_gate,private_shipping_facility_label
osm:way:1490648656,Fergus Falls Post Office,Fergus Falls,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349581974,Fertile Post Office,Fertile,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349562430,Fifty Lakes Post Office,Fifty Lakes,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:4812530719,USPS Finlayson,Finlayson,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349581960,Fisher Post Office,Fisher,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349576356,Flensburg Post Office,Flensburg,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349591618,Flom Post Office,Flom,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349590967,Floodwood Post Office,Floodwood,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349565889,Florence Post Office,Florence,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349579341,Foley Post Office,Foley,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349591784,Forbes Post Office,Forbes,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:151857283,Forest Lake Post Office,Forest Lake,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:13963023101,Foreston Post Office,Foreston,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:10596796956,Fort Frances Post Office,Fort Frances,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349581937,Fosston Post Office,Fosston,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349564169,Fountain Post Office,Fountain,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349576878,Foxhome Post Office,Foxhome,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349568310,Franklin Post Office,Franklin,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1111820164,Freeborn Post Office,Freeborn,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349573262,Freeport Post Office,Freeport,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:279609100,Fridley Post Office,Fridley,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1106691789,Frost Post Office,Frost,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563439,Fulda Post Office,Fulda,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349564563,Garden City Post Office,Garden City,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349578973,Garfield Post Office,Garfield,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:799565407,Garrison Post Office,Garrison,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:627273451,Gary Post Office,Gary,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349566968,Gaylord Post Office,Gaylord,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563220,Geneva Post Office,Geneva,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:230760929,Georgetown Post Office,Georgetown,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349566946,Gibbon Post Office,Gibbon,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349590638,Gilbert Post Office,Gilbert,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:13963017202,Gilman Post Office,Gilman,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:988141143,Glencoe Post Office,Glencoe,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563393,Glenville Post Office,Glenville,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349571670,Glenwood Post Office,Glenwood,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:12217049139,Global Envios,Global Envios,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1491069478,Goin' Postal,Goin' Postal,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349580757,Gonvick Post Office,Gonvick,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349564602,Good Thunder Post Office,Good Thunder,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1470077062,Goodhue Post Office,Goodhue,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349584818,Goodland Post Office,Goodland,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:691280537,Graceville Post Office,Graceville,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349563144,Granada Post Office,Granada,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:1342292558,Grand Meadow Post Office,Grand Meadow,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:347962369,Grand Rapids Post Office,Grand Rapids,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349579114,Grandy Post Office,Grandy,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349564096,Granger Post Office,Granger,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349569576,Granite Falls Post Office,Granite Falls,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:11555195356,Graphic Mailbox,Graphic Mailbox,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349567008,Green Isle Post Office,Green Isle,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:way:456272951,Greenbush Post Office,Greenbush,MN,packet_ready,public_postal_anchor_label,public_post_office_label
osm:node:349577511,Greenwald Post Office,Greenwald,MN,packet_ready,public_postal_anchor_label,public_post_office_label
