target_id,label,anchor_field,state,primary_city,target_kind,postal_code_hint,min_lat,max_lat,min_lon,max_lon,pilot_role,target_note,seed_facility_id,seed_facility_name,seed_source,seed_source_date,sample_stratum,settlement_size_proxy
national-post-office-wy-airport-fcb22eb890,Airport post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Airport,post_office_point_probe,,41.1186,41.1886,-104.8660,-104.7760,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:14237143,USPS Airport,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,not_joined
national-post-office-wy-alpine-bd2d53e915,Alpine post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Alpine,post_office_point_probe,,43.1283,43.1983,-111.0644,-110.9744,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:8963974228,Alpine Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,not_joined
national-post-office-wy-auburn-0e0a391047,Auburn post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Auburn,post_office_point_probe,,42.7573,42.8273,-111.0463,-110.9563,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:8594922909,Auburn Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,not_joined
national-post-office-wy-beulah-02adcbe8f4,Beulah post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Beulah,post_office_point_probe,,44.5092,44.5792,-104.1275,-104.0375,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:4917226278,Beulah Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,not_joined
national-post-office-wy-big-horn-809ef111f7,Big Horn post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Big Horn,post_office_point_probe,,44.6456,44.7156,-107.0370,-106.9470,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:1036677751,Big Horn Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,not_joined
national-post-office-wy-boulder-wy-b9fd25d928,"Boulder, WY post-office-centered national sample candidate",national_post_office_sample_candidate,WY,"Boulder, WY",post_office_point_probe,,42.7120,42.7820,-109.7648,-109.6748,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:386533847,"Boulder, WY Post Office",Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,not_joined
national-post-office-wy-buffalo-main-46c786b9c1,Buffalo Main post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Buffalo Main,post_office_point_probe,,44.3099,44.3799,-106.7426,-106.6526,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:785147832,Buffalo Main Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,not_joined
national-post-office-wy-capitol-station-6ac1770321,Capitol Station post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Capitol Station,post_office_point_probe,,41.1024,41.1724,-104.8638,-104.7738,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:9807732771,USPS Capitol Station,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,not_joined
national-post-office-wy-carpenter-wy-f9563226fe,Carpenter WY post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Carpenter WY,post_office_point_probe,,41.0109,41.0809,-104.4108,-104.3208,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:818117495,Carpenter WY Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,not_joined
national-post-office-wy-casper-2e4affc90a,Casper post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Casper,post_office_point_probe,,42.8185,42.8885,-106.3245,-106.2345,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:1233849738,Casper Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,not_joined
