target_id,target_label,anchor_field,facility_type,facility_id,facility_name,operator,street_address,city,state,postal_code,latitude,longitude,source,source_date,license_status,rights_status,review_status,review_reason
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:6629583469,,,,9 to 5 Print,NM,,36.3663395,-105.5993734,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-nm-alamogordo-9f67bfb127,Alamogordo post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:987835509,Murphy Express,,,Alamogordo,NM,,32.8885099,-105.9594395,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-alamogordo-9f67bfb127,Alamogordo post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:220515418,Save-o-Mat,,,Alamogordo,NM,,32.9001378,-105.9534996,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-alamogordo-9f67bfb127,Alamogordo post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9008873463,Speedway,,,Alamogordo,NM,,32.9162078,-105.9520753,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-alamogordo-9f67bfb127,Alamogordo post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:220526125,Speedway,,,Alamogordo,NM,,32.8667641,-105.9677374,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2067092654,,,,Albuquerque,NM,,35.1109766,-106.6619627,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2632458038,,,,Albuquerque,NM,,35.0659644,-106.6215545,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:705318192,,,,Albuquerque,NM,,35.0960295,-106.6747974,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:737310336,,,,Albuquerque,NM,,35.0848124,-106.6903593,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:739161584,,,,Albuquerque,NM,,35.1061864,-106.6519661,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1388970120,7-Eleven,,,Albuquerque,NM,,35.0614452,-106.6447780,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2632431250,7-Eleven,,,Albuquerque,NM,,35.0691995,-106.6216060,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:777927777,Allsup's,,,Albuquerque,NM,,35.0539119,-106.6773351,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1375501596,Chevron,,,Albuquerque,NM,,35.1169936,-106.6339949,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2056038749,Circle K,,,Albuquerque,NM,,35.0897048,-106.6427280,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:171584107,Circle K,,,Albuquerque,NM,,35.1015338,-106.6047279,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:203685325,Circle K,,,Albuquerque,NM,,35.0984171,-106.6276424,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:581922686,Circle K,,,Albuquerque,NM,,35.0704430,-106.6558662,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:880250995,Circle K,,,Albuquerque,NM,,35.1097775,-106.6234520,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:10977340189,Country Club Market,,,Albuquerque,NM,,35.0814237,-106.6597205,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:10583798452,DK,,,Albuquerque,NM,,35.0687893,-106.6642608,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:705318181,DK,,,Albuquerque,NM,,35.0925660,-106.6592105,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:12955278573,Delek,,,Albuquerque,NM,,35.0589937,-106.6313166,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:4999529023,Downtown Liquor and Food Mart,,,Albuquerque,NM,,35.1031040,-106.6478573,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:3864265690,Four Winds Travel Center,,,Albuquerque,NM,,35.1093237,-106.6590884,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2667857745,Garfield Market,,,Albuquerque,NM,,35.0735567,-106.6160066,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:226327459,Love's,,,Albuquerque,NM,,35.1072539,-106.6489379,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1135589551,Maverik,,,Albuquerque,NM,,35.1097919,-106.6243284,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1160379463,Maverik,,,Albuquerque,NM,,35.0576673,-106.6227078,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1881197270,Quick Stop,,,Albuquerque,NM,,35.0892352,-106.6238752,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2880560242,QuickTrack,,,Albuquerque,NM,,35.0809699,-106.6272370,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:972105766,Shell,,,Albuquerque,NM,,35.1095667,-106.6207123,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2075553583,Speedway,,,Albuquerque,NM,,35.1031189,-106.6703454,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9026943245,Speedway,,,Albuquerque,NM,,35.1194147,-106.6409155,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:694168589,Texaco,,,Albuquerque,NM,,35.0692555,-106.6460749,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-180e428b1f,Albuquerque post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:210563167,Tri H,,,Albuquerque,NM,,35.0773597,-106.6224485,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2067092654,,,,Albuquerque Main,NM,,35.1109766,-106.6619627,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2632458038,,,,Albuquerque Main,NM,,35.0659644,-106.6215545,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:676698332,,,,Albuquerque Main,NM,,35.1266225,-106.6043264,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:676698386,,,,Albuquerque Main,NM,,35.1266688,-106.6043185,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:705318192,,,,Albuquerque Main,NM,,35.0960295,-106.6747974,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:739161584,,,,Albuquerque Main,NM,,35.1061864,-106.6519661,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1388970120,7-Eleven,,,Albuquerque Main,NM,,35.0614452,-106.6447780,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2632431250,7-Eleven,,,Albuquerque Main,NM,,35.0691995,-106.6216060,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:6887290519,7-Eleven,,,Albuquerque Main,NM,,35.0798339,-106.6016060,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:693915894,Carl Mart,,,Albuquerque Main,NM,,35.1016771,-106.6037879,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1375501596,Chevron,,,Albuquerque Main,NM,,35.1169936,-106.6339949,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2056038749,Circle K,,,Albuquerque Main,NM,,35.0897048,-106.6427280,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:171584107,Circle K,,,Albuquerque Main,NM,,35.1015338,-106.6047279,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:203685325,Circle K,,,Albuquerque Main,NM,,35.0984171,-106.6276424,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:581922686,Circle K,,,Albuquerque Main,NM,,35.0704430,-106.6558662,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:880250995,Circle K,,,Albuquerque Main,NM,,35.1097775,-106.6234520,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:10977340189,Country Club Market,,,Albuquerque Main,NM,,35.0814237,-106.6597205,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:10583798452,DK,,,Albuquerque Main,NM,,35.0687893,-106.6642608,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:705318181,DK,,,Albuquerque Main,NM,,35.0925660,-106.6592105,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:12955278573,Delek,,,Albuquerque Main,NM,,35.0589937,-106.6313166,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:4999529023,Downtown Liquor and Food Mart,,,Albuquerque Main,NM,,35.1031040,-106.6478573,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:3864265690,Four Winds Travel Center,,,Albuquerque Main,NM,,35.1093237,-106.6590884,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2667857745,Garfield Market,,,Albuquerque Main,NM,,35.0735567,-106.6160066,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:226327459,Love's,,,Albuquerque Main,NM,,35.1072539,-106.6489379,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1135589551,Maverik,,,Albuquerque Main,NM,,35.1097919,-106.6243284,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:740060919,Maverik,,,Albuquerque Main,NM,,35.1233133,-106.6205670,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1881197270,Quick Stop,,,Albuquerque Main,NM,,35.0892352,-106.6238752,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2880560242,QuickTrack,,,Albuquerque Main,NM,,35.0809699,-106.6272370,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:972105766,Shell,,,Albuquerque Main,NM,,35.1095667,-106.6207123,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:398440074,Souf M Food Stores,,,Albuquerque Main,NM,,35.0589869,-106.6039846,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:2075553583,Speedway,,,Albuquerque Main,NM,,35.1031189,-106.6703454,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9026943245,Speedway,,,Albuquerque Main,NM,,35.1194147,-106.6409155,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:694168589,Texaco,,,Albuquerque Main,NM,,35.0692555,-106.6460749,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:210563167,Tri H,,,Albuquerque Main,NM,,35.0773597,-106.6224485,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-alcalde-03e0de57d2,Alcalde post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9094641161,La Tiendita Jerky Factory,,,Alcalde,NM,,36.1078604,-106.0307150,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-alto-6a15c637ed,Alto post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:135370914,Chisum,,,Alto,NM,,33.4047659,-105.6760031,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-alto-6a15c637ed,Alto post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:63301844,Eagle Creek Shell,,,Alto,NM,,33.3983381,-105.6815534,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-nm-animas-74cdba25e5,Animas post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:595661507,Bootheel Grocery,,,Animas,NM,,31.9511980,-108.7970182,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
