target_id,target_label,anchor_field,facility_type,facility_id,facility_name,operator,street_address,city,state,postal_code,latitude,longitude,source,source_date,license_status,rights_status,review_status,review_reason
national-post-office-ms-ocean-springs-5194ac9e54,Ocean Springs post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:708290336,Woody's Roadside,,,Ocean Springs,MS,,30.4123198,-88.7858436,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-verona-b144237576,Verona post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1121787064,Hardee's,,,Verona,MS,,34.1947879,-88.7195241,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-verona-b144237576,Verona post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:10888907884,Popeyes,,,Verona,MS,,34.2191104,-88.7194443,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-verona-b144237576,Verona post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1121787060,Subway,,,Verona,MS,,34.1932934,-88.7202975,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1019333931,,,,Wiggins,MS,,30.8412155,-89.1397913,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1394458028,,,,Wiggins,MS,,30.8534948,-89.1387017,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1537370064,,,,Wiggins,MS,,30.8380950,-89.1435932,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:10905996928,Arby's,,,Wiggins,MS,,30.8408971,-89.1433417,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1394458033,Bobbie Jean's Eatery,,,Wiggins,MS,,30.8579756,-89.1340912,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:999688315,Boondocks BBQ,,,Wiggins,MS,,30.8498230,-89.1388106,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1074611939,China Inn Restaurant,,,Wiggins,MS,,30.8521585,-89.1399606,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1394904595,Crawfish Connection,,,Wiggins,MS,,30.8541455,-89.1382207,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1394833769,Domino's,,,Wiggins,MS,,30.8425500,-89.1428707,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1394806027,Hibachi Express,,,Wiggins,MS,,30.8439634,-89.1447359,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:8386924108,Little Caesars,,,Wiggins,MS,,30.8437819,-89.1494568,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:8386924107,McAlister's Deli,,,Wiggins,MS,,30.8439096,-89.1497041,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:8386924109,McDonald's,,,Wiggins,MS,,30.8511755,-89.1523516,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:9856538797,Pizza Inn,,,Wiggins,MS,,30.8506948,-89.1426971,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1008203143,Popeyes,,,Wiggins,MS,,30.8420816,-89.1421944,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:10905996927,Rio Grande,,,Wiggins,MS,,30.8411146,-89.1442029,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1008203144,Sleepy Bear Food & Drink,,,Wiggins,MS,,30.8422804,-89.1425434,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1001118065,Sonic,,,Wiggins,MS,,30.8462589,-89.1496756,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1000619065,Southern Turnings LLC,,,Wiggins,MS,,30.8580668,-89.1370736,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1394458025,Staigle's Steakhouse,,,Wiggins,MS,,30.8576786,-89.1368862,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:9228214763,Subway,,,Wiggins,MS,,30.8313493,-89.1360658,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:8386924104,Taco Bell,,,Wiggins,MS,,30.8276597,-89.1355830,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1107768957,Waffle House,,,Wiggins,MS,,30.8468825,-89.1533427,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1034557097,Ward's,,,Wiggins,MS,,30.8568972,-89.1374568,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ms-wiggins-ca2830aa2a,Wiggins post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:325431939,Wendy's,,,Wiggins,MS,,30.8442569,-89.1458379,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
