target_id,label,anchor_field,state,primary_city,target_kind,postal_code_hint,min_lat,max_lat,min_lon,max_lon,pilot_role,target_note,seed_facility_id,seed_facility_name,seed_source,seed_source_date,sample_stratum,settlement_size_proxy
national-post-office-ca-sonora-e095478671,Sonora post-office-centered national sample candidate,national_post_office_sample_candidate,CA,Sonora,post_office_point_probe,,37.9399,38.0099,-120.4240,-120.3340,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:358830263,Sonora Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T00:08:49Z,CA,not_joined
national-post-office-ca-forestville-76b2d0fdbd,Forestville post-office-centered national sample candidate,national_post_office_sample_candidate,CA,Forestville,post_office_point_probe,,38.4390,38.5090,-122.9412,-122.8512,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:358831413,Forestville Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T00:08:49Z,CA,not_joined
national-post-office-ca-soledad-2a4f7e829e,Soledad post-office-centered national sample candidate,national_post_office_sample_candidate,CA,Soledad,post_office_point_probe,,36.3911,36.4611,-121.3712,-121.2812,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:549660583,Soledad Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T00:08:49Z,CA,not_joined
national-post-office-ca-south-san-leandro-station-san-leandro-7dad12344d,South San Leandro Station San Leandro post-office-centered national sample candidate,national_post_office_sample_candidate,CA,South San Leandro Station San Leandro,post_office_point_probe,,37.6735,37.7435,-122.1786,-122.0886,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:358851595,South San Leandro Station San Leandro Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T00:08:49Z,CA,not_joined
national-post-office-ca-big-pine-c6a6b457b7,Big Pine post-office-centered national sample candidate,national_post_office_sample_candidate,CA,Big Pine,post_office_point_probe,,37.1320,37.2020,-118.3342,-118.2442,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:1941034794,Big Pine Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T00:08:49Z,CA,not_joined
national-post-office-ca-postalannex-3d05afd908,PostalAnnex post-office-centered national sample candidate,national_post_office_sample_candidate,CA,PostalAnnex,post_office_point_probe,,37.3549,37.4249,-122.1401,-122.0501,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:2604121123,PostalAnnex,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T00:08:49Z,CA,not_joined
national-post-office-ca-pioneer-496558d781,Pioneer post-office-centered national sample candidate,national_post_office_sample_candidate,CA,Pioneer,post_office_point_probe,,38.3952,38.4652,-120.6210,-120.5310,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:358827170,Pioneer Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T00:08:49Z,CA,not_joined
national-post-office-ca-crescent-mills-a3611132f6,Crescent Mills post-office-centered national sample candidate,national_post_office_sample_candidate,CA,Crescent Mills,post_office_point_probe,,40.0604,40.1304,-120.9572,-120.8672,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:358820359,Crescent Mills Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T00:08:49Z,CA,not_joined
national-post-office-ca-san-joaquin-25318cc47c,San Joaquin post-office-centered national sample candidate,national_post_office_sample_candidate,CA,San Joaquin,post_office_point_probe,,36.5736,36.6436,-120.2327,-120.1427,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:358834335,San Joaquin Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T00:08:49Z,CA,not_joined
national-post-office-ca-diablo-b33cebdca3,Diablo post-office-centered national sample candidate,national_post_office_sample_candidate,CA,Diablo,post_office_point_probe,,37.8009,37.8709,-122.0023,-121.9123,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:1021050352,Diablo Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T00:08:49Z,CA,not_joined
national-post-office-ca-angwin-f00965e642,Angwin post-office-centered national sample candidate,national_post_office_sample_candidate,CA,Angwin,post_office_point_probe,,38.5354,38.6054,-122.4885,-122.3985,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:977918181,Angwin Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T00:08:49Z,CA,not_joined
national-post-office-ca-copperopolis-299815fb9d,Copperopolis post-office-centered national sample candidate,national_post_office_sample_candidate,CA,Copperopolis,post_office_point_probe,,37.9449,38.0149,-120.6852,-120.5952,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:358833035,Copperopolis Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T00:08:49Z,CA,not_joined
