target_id,target_label,anchor_field,facility_type,facility_id,facility_name,operator,street_address,city,state,postal_code,latitude,longitude,source,source_date,license_status,rights_status,review_status,review_reason
national-post-office-ca-brea-9b0f8ac2e0,Brea post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:11812807727,,,,Brea,CA,,33.9184312,-117.8650102,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-ca-east-long-beach-station-long-beach-5907f23385,East Long Beach Station Long Beach post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:11967676247,Shop & Roll,,,East Long Beach Station Long Beach,CA,,33.7727909,-118.1949218,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-east-long-beach-station-long-beach-5907f23385,East Long Beach Station Long Beach post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5640830046,ShowGrow,,,East Long Beach Station Long Beach,CA,,33.7831541,-118.1520411,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-east-long-beach-station-long-beach-5907f23385,East Long Beach Station Long Beach post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5640792821,Smoke 4 Less,,,East Long Beach Station Long Beach,CA,,33.7923421,-118.1420602,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-east-long-beach-station-long-beach-5907f23385,East Long Beach Station Long Beach post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5640763126,Snack Shop,,,East Long Beach Station Long Beach,CA,,33.8110226,-118.1256888,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-east-long-beach-station-long-beach-5907f23385,East Long Beach Station Long Beach post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:702449431,Supreme Liquor Jr. Market,,,East Long Beach Station Long Beach,CA,,33.7751477,-118.1978230,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-east-long-beach-station-long-beach-5907f23385,East Long Beach Station Long Beach post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5640763231,The Vape Depot,,,East Long Beach Station Long Beach,CA,,33.7946853,-118.1255777,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-east-long-beach-station-long-beach-5907f23385,East Long Beach Station Long Beach post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:667568430,Wall Streat Cafe,,,East Long Beach Station Long Beach,CA,,33.7839283,-118.1150670,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-east-long-beach-station-long-beach-5907f23385,East Long Beach Station Long Beach post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:4045898975,ampm,,,East Long Beach Station Long Beach,CA,,33.7601821,-118.1461635,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-east-long-beach-station-long-beach-5907f23385,East Long Beach Station Long Beach post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:414517652,ampm,,,East Long Beach Station Long Beach,CA,,33.7880794,-118.1246584,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:10222002523,,,,Federal Station Anaheim,CA,,33.8352765,-117.9039851,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1233397047,,,,Federal Station Anaheim,CA,,33.8588072,-117.9596716,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1233397300,,,,Federal Station Anaheim,CA,,33.8588406,-117.9589287,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:112098411,,,,Federal Station Anaheim,CA,,33.8065681,-117.9207817,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:228727877,,,,Federal Station Anaheim,CA,,33.8249455,-117.9172317,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:627040066,,,,Federal Station Anaheim,CA,,33.8382403,-117.8802632,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:661061755,,,,Federal Station Anaheim,CA,,33.8395949,-117.8897432,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5665025622,3 Reyes,,,Federal Station Anaheim,CA,,33.8035400,-117.9341303,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1233397286,7-Eleven,,,Federal Station Anaheim,CA,,33.8663531,-117.9598460,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13672902034,7-Eleven,,,Federal Station Anaheim,CA,,33.8026199,-117.9591936,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:4091188311,7-Eleven,,,Federal Station Anaheim,CA,,33.8469778,-117.8889260,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5667005121,7-Eleven,,,Federal Station Anaheim,CA,,33.8035256,-117.9409133,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1061877474,7-Eleven,,,Federal Station Anaheim,CA,,33.8469346,-117.9061390,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1095522155,7-Eleven,,,Federal Station Anaheim,CA,,33.8030514,-117.8975515,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:111971852,7-Eleven,,,Federal Station Anaheim,CA,,33.8038136,-117.9158011,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1135281654,7-Eleven,,,Federal Station Anaheim,CA,,33.8595114,-117.8826456,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:121175846,7-Eleven,,,Federal Station Anaheim,CA,,33.8037971,-117.9070865,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1467913346,7-Eleven,,,Federal Station Anaheim,CA,,33.8185228,-117.8797647,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:171320146,7-Eleven,,,Federal Station Anaheim,CA,,33.8184738,-117.9087775,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:627915180,7-Eleven,,,Federal Station Anaheim,CA,,33.8467737,-117.8796528,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:911020717,7-Eleven,,,Federal Station Anaheim,CA,,33.8428072,-117.9422367,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:911023916,7-Eleven,,,Federal Station Anaheim,CA,,33.8176981,-117.9409052,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:184341315,AMPM,,,Federal Station Anaheim,CA,,33.8028588,-117.8902680,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5673600624,Alpha Mart,,,Federal Station Anaheim,CA,,33.8077240,-117.9150021,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1256492358,Art,,,Federal Station Anaheim,CA,,33.8109985,-117.9215137,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:119885005,Blue Ribbon Corn Dog,,,Federal Station Anaheim,CA,,33.8091396,-117.9241052,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1231986326,California Churro Company,,,Federal Station Anaheim,CA,,33.8087790,-117.9210210,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:119885010,California Churro Company,,,Federal Station Anaheim,CA,,33.8091356,-117.9240341,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:951845315,Campus Supply Module,,,Federal Station Anaheim,CA,,33.8066474,-117.9180223,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:524591576,Churros Fantasyland,,,Federal Station Anaheim,CA,,33.8136702,-117.9193351,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1261832028,Churros Frontierland,,,Federal Station Anaheim,CA,,33.8121633,-117.9203583,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1274023761,Churros Grizzly Peak,,,Federal Station Anaheim,CA,,33.8067262,-117.9211633,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:6204580034,Churros Hollywood,,,Federal Station Anaheim,CA,,33.8077649,-117.9178436,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:337030852,Churros Hub,,,Federal Station Anaheim,CA,,33.8123794,-117.9188057,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:3054583131,Churros New Orleans Square,,,Federal Station Anaheim,CA,,33.8118207,-117.9218082,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:3240495825,Churros Paradise Park,,,Federal Station Anaheim,CA,,33.8062625,-117.9226275,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:524593085,Churros Small World,,,Federal Station Anaheim,CA,,33.8138023,-117.9178656,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1253627817,Churros Tomorrowland,,,Federal Station Anaheim,CA,,33.8121007,-117.9174754,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1435149708,Churros Town Square,,,Federal Station Anaheim,CA,,33.8102616,-117.9188157,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:699780150,Churros and Lemonade Bayou Country,,,Federal Station Anaheim,CA,,33.8124329,-117.9224141,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:3874205358,Circle K,,,Federal Station Anaheim,CA,,33.8666324,-117.9240390,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:119885004,Clyde’s Hot Chicken,,,Federal Station Anaheim,CA,,33.8091395,-117.9242220,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:3638138687,Diggity Dogs,,,Federal Station Anaheim,CA,,33.8088357,-117.9206598,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5666998937,Discount Tobacco,,,Federal Station Anaheim,CA,,33.8040211,-117.9421933,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:107809248,Disney Vacation Club Info Booth,,,Federal Station Anaheim,CA,,33.8077483,-117.9209439,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:4094775731,Disney Vacation Club Info Kiosk,,,Federal Station Anaheim,CA,,33.8067385,-117.9195735,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:109184280,Disney Vacation Club Info Kiosk,,,Federal Station Anaheim,CA,,33.8092272,-117.9201760,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1291037908,Disney Vacation Club Information,,,Federal Station Anaheim,CA,,33.8075954,-117.9178992,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:338754265,Disney Vacation Club Information Both,,,Federal Station Anaheim,CA,,33.8120412,-117.9173647,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13372021990,Euclid Ranch Market,,,Federal Station Anaheim,CA,,33.8156981,-117.9405279,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5665061124,ExtraMile,,,Federal Station Anaheim,CA,,33.8026598,-117.9419283,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:121175845,ExtraMile,,,Federal Station Anaheim,CA,,33.8027006,-117.9060431,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:580179898,ExtraMile,,,Federal Station Anaheim,CA,,33.8474625,-117.9586029,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:627915179,ExtraMile,,,Federal Station Anaheim,CA,,33.8469016,-117.8800446,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1233368967,Fantasyland Merch Cart,,,Federal Station Anaheim,CA,,33.8128815,-117.9190469,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:118513196,Food Mart,,,Federal Station Anaheim,CA,,33.8177015,-117.8898816,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:118513198,Food Mart,,,Federal Station Anaheim,CA,,33.8184505,-117.8898023,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:403342457,Food Mart,,,Federal Station Anaheim,CA,,33.8510467,-117.9412617,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5839606116,Frontierland Pin Cart,,,Federal Station Anaheim,CA,,33.8121267,-117.9196723,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5674058622,Hookah's Tobacco,,,Federal Station Anaheim,CA,,33.8040138,-117.9403464,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:263614282,Hot Foods Hub,,,Federal Station Anaheim,CA,,33.8121842,-117.9191142,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
