target_id,primary_city,state,postal_code_hint,settlement_size_proxy,settlement_proxy_source,settlement_proxy_source_date,settlement_proxy_note,census_geography_level,census_geoid,census_name,census_population
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print,NM,,2500_to_9999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.,Incorporated Places,3576200,Taos town,6474
national-post-office-nm-abiquiu-1b3d172ca0,Abiquiu,NM,,2500_to_9999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.,County Subdivisions,3503992610,Rio Chama CCD,3504
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex,NM,,50000_plus,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.,County Subdivisions,3500190060,Albuquerque CCD,641085
national-post-office-nm-academy-9db4ff3c07,Academy,NM,,50000_plus,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.,Incorporated Places,3502000,Albuquerque city,564559
national-post-office-nm-alamogordo-9f67bfb127,Alamogordo,NM,,10000_to_49999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.,Incorporated Places,3501780,Alamogordo city,30898
national-post-office-nm-albuquerque-180e428b1f,Albuquerque,NM,,50000_plus,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.,Incorporated Places,3502000,Albuquerque city,564559
national-post-office-nm-albuquerque-main-119c5a1e72,Albuquerque Main,NM,,50000_plus,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.,Incorporated Places,3502000,Albuquerque city,564559
national-post-office-nm-alcalde-03e0de57d2,Alcalde,NM,,2500_to_9999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.,County Subdivisions,3503993210,South Rio Arriba CCD,8997
national-post-office-nm-algodones-9a77a84fb5,Algodones,NM,,50000_plus,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.,County Subdivisions,3504392655,Rio Rancho CCD,131852
national-post-office-nm-alto-6a15c637ed,Alto,NM,,10000_to_49999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.,County Subdivisions,3502792700,Ruidoso CCD,14496
national-post-office-nm-amistad-85362cd08e,Amistad,NM,,2500_to_9999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.,County Subdivisions,3505990690,Clayton South CCD,3288
national-post-office-nm-animas-74cdba25e5,Animas,NM,,2500_to_9999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.,County Subdivisions,3502392250,North Hidalgo CCD,3774
