target_id,target_label,anchor_field,facility_type,facility_id,facility_name,operator,street_address,city,state,postal_code,latitude,longitude,source,source_date,license_status,rights_status,review_status,review_reason
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:290102929,40th Avenue Post Office,,,40th Avenue,MS,,31.3218985,-89.3470045,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:11111478920,Inverness Post Office,,,Inverness,MS,,33.3539330,-90.5918209,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10879352457,Itta Benna Post Office,,,Itta Benna,MS,,33.4956188,-90.3211683,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:292483854,Keesler AFB Post Office,,,Keesler AFB,MS,,30.4091438,-88.9069886,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1222273825,Kilmichael Post Office,,,Kilmichael,MS,,33.4412484,-89.5687195,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:11047129356,Lambert Post Office,,,Lambert,MS,,34.2030049,-90.2828332,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1079153466,Lauderdale Post Office,,,Lauderdale,MS,,32.5221787,-88.5141397,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1458158269,Lefleur Post Office,,,Lefleur,MS,,32.3623974,-90.1467297,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:2659656945,Leland Post Office,,,Leland,MS,,33.4046945,-90.8978901,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10879169837,Lena Post Office,,,Lena,MS,,32.5883405,-89.6006717,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:13313829153,Louisville Post Office,,,Louisville,MS,,33.1238034,-89.0529034,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10879169836,Ludlow Post Office,,,Ludlow,MS,,32.5693566,-89.7127112,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10884331377,Maben Post Office,,,Maben,MS,,33.5563473,-89.0837976,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:261042876,Madison Post Office,,,Madison,MS,,32.4590331,-90.1116594,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:545404818,Magee Post Office,,,Magee,MS,,31.8709777,-89.7396690,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10644478258,Mail Boxes Etc.,,,Mail Boxes Etc.,MS,,33.4304065,-90.9561099,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:112390992,Main Post Office,,,Main,MS,,32.2932397,-90.1844210,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1121796519,Mantachie Post Office,,,Mantachie,MS,,34.3225488,-88.4883772,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:11047129221,Marks Post Office,,,Marks,MS,,34.2558045,-90.2719906,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10884331399,Mathison Post Office,,,Mathison,MS,,33.5369227,-89.1239688,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:988458572,Mc Henry Post Office,,,Mc Henry,MS,,30.7112625,-89.1378393,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10879349970,McCarley Post Office,,,McCarley,MS,,33.5244121,-89.8355431,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:129784267,Meridian Post Office,,,Meridian,MS,,32.3664574,-88.6998758,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:297390181,Minter City Post Office,,,Minter City,MS,,33.7323843,-90.3149286,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:520614839,Monticello Post Office,,,Monticello,MS,,31.5590991,-90.1175136,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10888908171,Mooreville Post Office,,,Mooreville,MS,,34.2660054,-88.5740983,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357998068,Moss Post Office,,,Moss,MS,,31.8142131,-89.1774764,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10895566513,Myrtle Post Office,,,Myrtle,MS,,34.5586049,-89.1192284,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357997986,Natchez Post Office,,,Natchez,MS,,31.5631114,-91.4041599,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10888907271,Nettleton Post Office,,,Nettleton,MS,,34.0896095,-88.6219206,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357997930,New Albany Post Office,,,New Albany,MS,,34.4928794,-89.0064528,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:599953331,New Albany Post Office,,,New Albany,MS,,34.4812639,-88.9982659,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357998050,Nitta Yuma Post Office,,,Nitta Yuma,MS,,33.0245696,-90.8517667,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10879349972,North Carrollton Post Office,,,North Carrollton,MS,,33.5152441,-89.9196886,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10879611364,Oakland Post Office,,,Oakland,MS,,34.0556708,-89.9157327,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:6717377530,Oakvale Post Office,,,Oakvale,MS,,31.4388587,-89.9635207,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:138678203,Ocean Springs Post Office,,,Ocean Springs,MS,,30.4169973,-88.8160075,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10884332035,Okolona Post Office,,,Okolona,MS,,34.0043527,-88.7506123,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357997965,Olive Branch Post Office,,,Olive Branch,MS,,34.9617605,-89.8328649,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:5683279106,Pak Mail,,,Pak Mail,MS,,34.3673221,-89.5504269,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:708596256,Paulding Post Office,,,Paulding,MS,,32.0302997,-89.0368727,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357998029,Pearl Post Office,,,Pearl,MS,,32.2798688,-90.1342534,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:197733681,Perkinston Post Office,,,Perkinston,MS,,30.7863588,-89.1375145,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357997973,Philadelphia Post Office,,,Philadelphia,MS,,32.7706894,-89.1089494,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:11111478949,Phillip Post Office,,,Phillip,MS,,33.7580904,-90.2002543,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357998088,Picayune Post Office,,,Picayune,MS,,30.5265803,-89.6797862,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1093946879,Pittsboro Post Office,,,Pittsboro,MS,,33.9399364,-89.3374335,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10888907915,Plantersville Post Office,,,Plantersville,MS,,34.2107218,-88.6639690,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357998099,Pocahontas Post Office,,,Pocahontas,MS,,32.4737529,-90.2870347,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357998080,Poplarville Post Office,,,Poplarville,MS,,30.8426863,-89.5350648,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357998064,Porterville Post Office,,,Porterville,MS,,32.6884676,-88.4722596,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1162453858,United States Postal Service,,,Postal Service,MS,,32.2591466,-90.4239062,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:659288158,United States Postal Service,,,Postal Service,MS,,31.8589415,-88.6997442,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:803747271,Prairie Mississippi Post Office,,,Prairie Mississippi,MS,,33.7970969,-88.6664715,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357998063,Prairie Point Post Office,,,Prairie Point,MS,,33.1476248,-88.3925375,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357998061,Preston Post Office,,,Preston,MS,,32.8815196,-88.8278302,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:653578955,Purvis Post Office,,,Purvis,MS,,31.1407735,-89.4061652,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357997989,Ridgeland Post Office,,,Ridgeland,MS,,32.4173653,-90.1361977,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:164878830,Ridgeland Post Office,,,Ridgeland,MS,,32.4095235,-90.1246462,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10894523655,Rienzi Post Office,,,Rienzi,MS,,34.7654756,-88.5284119,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:142440723,Robinsonville Post Office,,,Robinsonville,MS,,34.8201966,-90.3149363,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357998006,Rose Hill Post Office,,,Rose Hill,MS,,32.1443151,-88.9969990,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1158876595,Sallis Post Office,,,Sallis,MS,,33.0194860,-89.7656110,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:13894031601,Saltillo Post Office,,,Saltillo,MS,,34.3816546,-88.6934571,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:165558083,Saucier Post Office,,,Saucier,MS,,30.6358123,-89.1319124,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:11111478944,Schlater Post Office,,,Schlater,MS,,33.6410829,-90.3486740,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10879610816,Scobey Post Office,,,Scobey,MS,,33.9406828,-89.8872426,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1131149024,Senatobia Post Office,,,Senatobia,MS,,34.6183349,-89.9642111,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:10888850223,Shannon Post Office,,,Shannon,MS,,34.1207284,-88.7187581,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:3367140319,Shelby Post Office,,,Shelby,MS,,33.9508237,-90.7670302,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:11047129354,Sledge Post Office,,,Sledge,MS,,34.4322362,-90.2212492,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357997970,Southaven Post Office,,,Southaven,MS,,34.9906484,-90.0134246,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1526780486,Southwest Post Office,,,Southwest,MS,,32.2965024,-90.2610709,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:9923676539,Star USPS,,,Star,MS,,32.0976606,-90.0451869,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:625900682,State Line Post Office,,,State Line,MS,,31.4375781,-88.4756224,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:2659719955,Stoneville Post Office,,,Stoneville,MS,,33.4225372,-90.9175468,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357998008,Stringer Post Office,,,Stringer,MS,,31.8656880,-89.2630136,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1161946608,Sturgis Post Office,,,Sturgis,MS,,33.3430395,-89.0489310,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
ms-geofabrik-post-office-seed,MS Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:886293505,Sumrall Post Office,,,Sumrall,MS,,31.4157071,-89.5453737,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T23:53:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
