target_id,primary_city,facility_type,sidecar_status,packet_ready_rows,observed_facility_names,claim_boundary
national-post-office-ca-tujunga-6a01a6e0d9,Tujunga,food_service,observed,54,"Alfred's Pizza; Backdoor Bakery; Burrito Factory; Caruso's Italian Kitchen; Coco's Bakery; Corner Grill; Del Taco; Domino's; El Pollo Loco; Everest Burgers; Giamela's; Guido's Pizza and Pasta; Hell's Chicken; House of Joy, Chinese Restaurant; House of Skewers; IHOP; In-N-Out Burger; Jack in the Box; Juice It Up!; Like's; Link N Hops; Los Arcos; McDonald's; Miso Korean BBQ; Moon Korean BBQ; Olive Branch; Panda Express; Peñas Tacos; Pho-Pho Korean Cousine; Pizza Hut; Pizza Man; Popeyes; Queens Burgers; Reborn Coffee; Rice Avenue; Sacura Ichi; Sake Sake; Sevan Chicken; Shawarma House; Starbucks; Sterlings; Subway; Super Charburgers; Taco Bell; Thai Cuisine; The Original Yaki's Teriyaki Bowl; Topu Love K-BBQ; Wienerschnitzel; Wingstop; Wow Bento; Yum Yum Donuts",Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-ca-irwindale-f2c2708bcd,Irwindale,food_service,observed,165,1913; 626 Hawaiian BBQ; Alfredo's Mexican Food; Applebee's; Arna's Pizza; BMC Pho; BP Pizza Co.; Blaze Pizza; Boba Tea Lounge; Buffalo Wild Wings; Burger King; BurgerIM; California Seafood Pub; Carl's Jr.; Casa Moreno; Charley's Grilled Subs; Chick-fil-A; Chicken & Ribs; Chicken Now; Chipotle; Chubby Curry; Church's Chicken; City Cafe; City Grill; Clearman's Restaurant; Costco Food Court; Dalia's; Denny's; Dickey's Barbecue Pit; Dollis - Breakfast Restaurant; Domino's; Dutch Bros. Coffee; El Camichin Authentic Mexican & Seafood; El Pollo Loco; Farmer Boys; Five Guys; Garduno's Taco King; Genghis Khan Mongolian BBQ; Georgie's Mediterranean Cusine; Gogo Poke; Golden Corral; Green Burrito; Guadalajara Grill; Halfsies Drive Thru Snack Shack + Coffee; Holy Smokes Bar-B-Que; Honey Rull and Sushi; Hot Dog on a Stick; IHOP; In-N-Out Burger; Jack in the Box; Jamba; Janet's Mediterranean Cuisine; Jersey Mike's Subs; Jimmy John's; KFC; King Taco; Kristos Coffee; La Taqueria; Lazy Dog; Linda's Burger; Little Caesars; Lucile's Smokehouse Bar-B-Que; Lucky Star Burgers; Main Burgers; Max's Mexican Cuisine; McDonald's; Morralito; Mr Pollo; Norm's; Nékter Juice Bar; Outback Steakhouse; P & G Super Burgers; Panda Express; Pane e Vino; Phang Roy; Pizza Hut; Pizzaroni; Popeyes; Rad Coffee; Raising Cane's; Rally's; Rio Picanha Steakhouse; Roll it Sushi; Sage Social Eatery; Sbarro; Shakey's; Sizzler; Snap-E-Taco; Star's Burgers; Starbucks; Stinkin Crawfish; Subway; Sugarbloom Bakery; Super Tom's Burger; TGI Fridays; Taco Bell; Tacos Mexico; Tam's Burgers; Tasty Goody; The Flame Broiler; The Habit Burger Grill; The Old Spaghetti Factory; Tony's Donut House; VJ's Burgers; Via-Mar Restaurant; WaBa Grill; Wendy's; Which Wich?; Wingstop; Yoshinoya; Yum Yum Donuts; Zodiac Juiceology & Apothecary; aDosage Coffee,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate,food_service,observed,212,3rd Street Coffee; 7 Leaves Cafe; 85°C; ABC Donuts; Albert's Mexican Food; Alberto's; BALAM Mexican Kitchen; BIRRIERIA JALISCO LYNWOOD; Bastards Canteen; Benihana; Big Man Big Dogz; Birrieria Guadalajara; Bob's Big Boy Broiler; Bobo's Burgers; Boston Market; Buffalo Spot; Burger King; California Donuts; Carl's Jr.; Chick-fil-A; Chicken Pelicana; Chili's; Chinatown Express; Chipotle; Chop'd; Chuck E. Cheese; Church's Chicken; Churroholic; Dales Donuts; Del Taco; Denny's; Domino's; Doublz; El Gallo Giro; El Perihuete; El Pollo Loco; El Torogoz Pupuseria; Fatimas Grill; Five Guys; Flame Broiler; Hacienda Marina; Hooters; Hot Bowl Noodles; Hummus Factory; IHOP; In-N-Out Burger; Jack in the Box; Jamba; Jenny's Donuts; Jersey Mike's Subs; Jim's Burgers; Jimmy John's; Johnny Carino's; Johnny Rebs; KFC; Kalaveras; King Taco; La Chula; La Pasta; La Pupusería; La Taquiza; La cruda mariscos; Lazy Dog; Limedrop; Little Caesars; Lucky Guys; Lucys Restaurant; MOD Pizza; Madres Brunch; Marcone; Mariscos Choix; McDonald's; Mighty Birds; Mimi's Cafe; Miss Donut's & Coffee; Mr. Menudo Oficial; Mr. Pete's Burgers; NORMS; Nguyen's Kitchen; Pancake Corner; Panda Express; Panera Bread; Papa John's; Peking China; Perfect Donuts; Perfect One Dollar Chinese; Pita & Basil; Pizza Hut; Pollo Campero; Popeyes; Pura Vida Cafe and Juice Bar; R&J Southern Homecooking; Randy's Donuts; Ricci's Restaurant; Sansai; Shakey's; Soup Shop; Starbucks; Starfish Sushi; Stinkin Crawfish; Stox; Subway; Super Pizza Veloz; Taco Bell; Tacos Don Chente; Tacos El Gavilan; Tacos El Tapatio; Tacos Gavilan; Tacoz; Taqueria El Sabrosito; Taquero Mucho; Tea Leaf Co; Teddy's Red Tacos; Tempo Cantina; Teriburger; Thai Curry; The Coffee Bean & Tea Leaf; The Habit Burger Grill; The Pizza Press; Tierra Mia Coffee; Tokyo Garden Sushi; Tom's; Tom's Famous Burgers 5; Tropical Paradise; USA Donuts; WaBa Grill; Waba Grill; Wendy's; Wienerschnitzel; Winchell's Donut House; Wingstop; Winstar Donuts; Yoshinoya; Yum Yum Donuts; Zogos Burgers,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-ca-santa-ana-p-dc-eb0135816c,Santa Ana P&DC,food_service,observed,324,7 Leaves Cafe; Airoma Cafe; Ali's Bagel & Coffee; Amarith Farmhouse; AnQi Bistro; Ango Tei; Antonello; Antonello Espresso; Baja Fish Tacos; Bella Cocina; Bella Cuba; Better Buzz Coffee; Black Angus; Black Bear Diner; Blaze Pizza; Board & Brew; Boba Junkie; Boil & Bake; Bonchon Chicken; Boudin SF; Brasa; Bred Hot Chicken; Brodard Vietnamese Cuisine; Broken Yolk; Buffalo Wild Wings; Burger King; Cal Shabu; California Fish Grill; Calipoke; Cancun Fresh Mexican Grill; Cancun Juice Fresh Mex Grill; Carl's Jr.; Casa Barilla; Champagne; Chaya; Chick-fil-A; China Bowl; China Olive; Chipotle; Chronic Tacos; Claim Jumper; Com Tam Tran Huy Cap; Confetti Italian Ice & Custard; Corner Bakery; Costco Food Court; Crivello Italian Restaurant; Culichi Town Restaurant; DK's Donuts; Darkroom Restaurant & Wine Bar; Darya; Del Taco; Deli Seoul; Denny's; Descano; Dick Church's Family Restaurant; Din Tai Fung; Ding Tea; Divine Mediterranean Experience; Domino's; Duck's Donuts; Eat's Sushi; Ebar; Eightfold Tea Shoppe; El Pollo Loco; El Zamorano; Euro Caffe; Fallas paredes; Firehouse Subs; Food Court; Fortune Cookie (Chinese) Restaurant; Fortune Cookies; Full Moon Sushi; George’s Thai Bistro; Gina’s Pizza; Gotcha; H. B. Pita Grill; Habana; Habit Burger & Grill; Hambone's; Han’s; Happy Pho; Hashigo Korean Kitchen; Haus Of Pizza; Hawaiian BBQ; Healthy Bistro; Hue Oi Vietnamese Cuisine; I Heart Pancakes; IHOP; INI Ristorante; If You Know You Know; In-N-Out Burger; In-sīt Coffee; Inka Cantina; Inka Mama's; Istanbul Grill; Izakaya Hachi; Jack in the Box; Jamba; Jersey Mike's Subs; Jimmy John's; Juicy Dumpling Factory; KFC; Kaisen Kaiten; Karl Strauss Brewing Company; Kashiwa Ramen; Kech Cafe; Kenwoods; Kin Craft Ramen & Izakaya; King Water & Juice; Kitakata Ramen Ban Nai; La Farola; La Michoacana Premium; Lee's Sandwiches; Lil' Pickle; Little Caesars; Little Onion Mexican; Maggiano's; Manpuku Tokyo BBQ Dining; Marie Callender's; Market Broiler; Marugame Udon; Mastro's Steakhouse; McDonald's; Meiji Seimen; Memphis Cafe; Mendocino Farms; Mesa; Mezzet; Milk & Cookies; Milk & Honey; Mimi's Cafe; Mokkoji Sbau Shabu Bar; Moon Bay; Morton's The Steakhouse; Mother India; Moulin; Mountain Mike's; Mì Á Ðônf Restaurant; Nguyen's Kitchen; No. 1 Chinese Food; Nook; Nékter Juice Bar; Olea Mediterranian Grill; Ono Hawaiian BBQ; Orange Coast Doggs; Pacific Pearl Cafe; Pacific Whey Cafe; Panda Bowl; Panda Express; Panera Bread; Panini Kabob Grill; Papa John's; Philly's Best; Pho Crystal Noodle House; Pho Dakao; Pho Ha Noi FV; Phonic; Phở Bánh Mì & Chè Cali; Phở Kim Quy; Pick Up Stix; Pizza Hut; PokeTiki; Pom and Olive Mediterranean Grill; Portable Planets; Project Poke; Qargo Coffee; Qua Contemporary Chinese Cuisine; Quattro Caffe; Quán Mii Restaurant; Raising Cane's; Raku Sushi & Teriyaki; Rance's Chicago Pizza; Randy's Donuts; Red Robin; Ritters Steam Kettle Cooking; Rol Hand Roll Bar; Round Table Pizza; Royal Khyber; Rubio's; Ruby’s; Ruscello; Sankai; Santa Buffet & Grill; Seabirds Kitchen; Seasons 52; Shabuya; Sharetea; Shin Sen Gumi Hakata Ramen; Silva’s; Silver Trumpet Restaurant & Bar; Simply Fish; Simply Pho; Sizzler; Sonic; Spicy Noodle House; Starbucks; Subvegan; Subway; Sukiya Sushi & Japanese Buffet; Sunright Tea Studio; Super A's; Super Antojitos; Sushi Grill; Sushi Plus; Sushi Teri; Sweetgreen; TGI Fridays; TK Burger; Taco Bell; Tacos Madre; Takumi Sushi; Tandoori India Cuisine; Taqueria Jalapeños; Tastea; Tenkatori; That Boba Place; The Boiling Crab; The Caffeine Club; The Capital Grille; The Clubhouse; The Coffee Bean; The Coffee Bean & Tea Leaf; The Flame Broiler; The Halal Guys; The Kebab Shop; The Kickin' Crab; The Original Pancake House; The Pizza Press; The Snack Shack; The Straw; The Sun Vegan; Thrive Juice Lab; Tommy Pastrami; Urban Plates; Uroko; Vaca; Vietnam's Pearl Restaurant; Vox Kitchen; Vua Kho Bo; WaBa Grill; Wadaya; Wahoo's Fish Taco; Wang Cho Korean BBQ; Water Grill; Wendy's; Wienerschnitzel; Wingstop; Woody's Diner; Yellow Basket; Z Pizza; ZZ Hotpot; greenhouse; heybing's; pur Bowls : Acai Bowls,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim,food_service,observed,353,"18 Folds; Abu Omar Halal; Al Baraka Restaurant; Al-Sultan Mediterranean Grill; Alien Pizza Planet; Anaheim Packing House; Angelo's; Angelo's Hamburgers; Angry Dogs; Applebee's; Arby's; Aunt Cass Café; Award Wieners; Azules Coffee; Bag o' Crab; Baja California; Baja Fresh Express; Bay Poke; Bengal Barbecue; Benihana; Black Tap Craft Burgers & Shakes; Blaze Pizza; Blue Bayou; Blue Ribbon Corn Dog; Boardwalk Pizza and Pasta; Brewberry Cafe; Briyani Signature Dish; Broken Spell Lounge; Broken Yolk Cafe; Bronx Sandwich Anaheim; Bubba Gump Shrimp Company; Burger King; Byrd's Hot Chicken; Cabo's Tacos y Mariscos; Café Daisy; Café Orléans; Calaca Mamas Cantina; California Fish Grill; California Pizza Kitchen; California Pizza Place; California Vintage Wine Bistro; Carl's Jr.; Carnation Café; Carolina's Italian Restaurant; Carthay Circle Restaurant; Charleys Philly Steaks; Charlie's Best Burgers; Chick-fil-A; Chicking; China Wall; Chipotle; Club 33; Clyde’s Hot Chicken; Cocina Cucamonga Mexican Grill; Coffee Shop; Cookie Plug; Corn Dog Castle; Cortina's; Costco Food Court; Cozy Cone Motel; Craft by Smoke & Fire; Craftsman Grill; Creamistry; Dave's Hot Chicken; Del Taco; Denny's; Din Tai Fung; Docking Bay 7 Food and Cargo; Domino's; Earl of Sandwich; Eat Ticket (Castmembers Only); Edelweiss Snacks; El Gallo Giro; El Pollo Fino; El Pollo Loco; El Pollo Noteño; El Torito; Fa-Sai Thai Cuisine; Farmer Boys; FiRE + iCE; Fiddler, Fifer, & Practical Café; Finney's Crafthouse; FireLake Grill House and Cocktail Bar; First China Kitchen; Flaming Buffet; Flo's V8 Café; Formosa Tea Time; Forn Al Hara; Fresh Nuts; Gen Korean BBQ; Georgie's Donuts; Golden Corral; Goofy's Kitchen; Gormet Coffee; Great Maple Modern American Eatery; Guadalajara; HOLDAAK Fried Chicken; Harbour Galley; Hatam Restaurant; Hello Sushi; House of Chimney Cakes; House of Mandi; Hummus Bean - Anaheim; Hungry Bear Barbecue Jamboree; IHOP; In-N-Out Burger; Inn Between-Castmembers Only; Intentional Coffee; J SAN RAMEN; Jack in the Box; Jamba; Jamila Juice; Jax Donuts; Jazz Kitchen Coastal Grill & Patio; Jenny's Kitchen; Jersey Mike's Subs; Jimboy's Tacos; Johnny Rockets; Jollibee; Jolly Holiday Bakery Café; Just Grillin' Express; K&A Cafe; KFC; Kaiba Japanese Ramen, Sushi & Grill; Kawaii Boba; King Pollo; King's Donuts; Klatch Coffee; Kookoo Grill; Krazy Nacho Fries; La Palma Chicken Pie Shop; La Sirena Mexican Restaurant; Larry's Pizza; Lazy Bird; Lee's Sandwiches; Little Caesars; Lucky Fortune Cookery; Luna Grill; Lyfestyle Healthbar; M&M Donuts; Mariscos To Go; Marri's Pizza & Italian Restaurant; Mas' Chinese Islamic Restaurant; Maui Hawaiian BBQ; Maurices Treats; McCormick & Schmick's; McDonald's; Melody's Market Place; Milan's Grill; Mimi's Cafe; Molcasalsitas; Morton's The Steakhouse; Mos 2; Mr. Taco Nice; Napa Rose; Naples Ristorante e Pizzeria; Napolini Pizzeria; Neighborhood Cafe; Nubia Cafe; OC Hotdogs With Style; Ono Hawaiian BBQ; Orange Roll & Sushi; P.F. Chang's; PYM Test Kitchen; Panda Express; Panera Bread; Panni Cafe; Papa John's; Papa Pizza Pie; Paradise Garden Grill; Paseo; Pho Veggie; Pizza Hut; Pizzaterian; Plaza Inn; Pollo Campero; Popeyes; Poppy & Seed; Poultry Palace; Presotea; Promenade Pizza; Qahwah & Chauati; Raising Cane's; Ralph Brennan's Jazz Kitchen® Express; Rancho del Zocalo Restaurante; Red Rose Taverne; Red Wagon Corn Dog Stand; Refreshment Corner; Requiem: Coffee, Tea, and Fantasy; Restaurante y Pupuseria Comalapa #2; Rice n' Spice; River Belle Terrace; Roadside Nutrition; Rolling Boil; Ronto Roasters; Roxy'z; Roy's Hawaiian Fusion Cuisine; Royal Street Veranda; Ruby's Diner; Sababa Falafel Shop; Sabor Chilango; Sabrosada; Salt N' Pepper; Savor Pizza & Wine; Sbarro; Seoulicious; Shakey's; Shawarma Loca; Shin-Shen-Gumi Hakata Ramen & Yakitori - Anaheim; Slice Pizzeria; Smokejumpers Grill; Sonic; Soup Shop; Stage Door Cafe; Starbucks; Storytellers Cafe; Studio Catering Co.; SubMarina; Subway; Sunright Tea Studio; SuperMex; Sweet-O Donuts; THH Sandwiches & Coffee; Taco Bell; Taco Boy; Tacos Manuel; Tacos Palenque; Tacos y Pupusas; Tai Tea & The V; Tandoori Garden; Tangaroa Terrace-Casual Island Dining; Taqueria El Triunfo; Taqueria el Primo; Taquerio el Primo; Tasa2Go; Teppanyaki Grill Supreme Buffet; Thai Belly; The Cheesecake Factory; The Coffee Bean & Tea Leaf; The Coffee House; The Fifth Restaurant & Bar; The Flame Broiler; The Golden Horseshoe; The Habit Burger Grill; The Juke Joint Bar & Grill; The Market Cafe; The Original Pancake House; The Pizza Press; The Ranch Saloon & Steakhouse; The Sketch Pad Café; The Wok Experience; Tiana’s Palace; Tiendita; Tierra Mia Coffee; Tomorrowland Terrace; Tony's Roma; Top of the V; Tropical Hideaway; Troubadour Tavern; Varsity Burger; WaBa Grill; Wendy's; Westsider Grill (Cast Members Only); Wetzel's Pretzels; Wienerschnitzel; Winchell's Donut House; Windsor Brown's; Wine Country Trattoria; WingStreet; Wings Empire; Wingstop; nFuse",Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-ca-vista-del-mar-station-san-clemente-cbc875bcc8,Vista Del Mar Station San Clemente,food_service,observed,163,9 Style Ramen; 9 Style Sushi Restaurant; Active Culture; Antoine's Cafe; Asada Cantina & Kitchen; Avila's El Ranchito; Bagel Shack; Baja Fresh; Banzai Bowls; Beach Fire Pizza; Beach Fire Restaurant; Beach Ice Cream and Coffee; Bear Coast Coffee; Better Buzz Coffee; Biggie's Great Burgers and Shakes; Blaze Pizza; Bluestone Lane; Board & Brew; Bowlology Superfoods; Brussels Bistro; Buona Forchetta; Burger Junkies; Cafe Hermosa; Cafe Mimosa; Cafe Mint; Cafe Rae; Cafe Rio; Café del Sol; Calafia Beach Cafe; Calypso's Sunrise Cafe; Captain Mauri's Counter Culture; Carl's Jr.; Carl's Jr. / Green Burrito; Chaupain Bakery; Chick-fil-A; China Well Restaurant; Chipotle; Choice Organic Cafe & Juicery; Chronic Tacos; Cinnamon Productions; Coastal Cowboy; Daily's Sports Grill; Del Taco; Denny's; Docent on Del Mar; Domino's; Donut House; Drift; Dunkin'; El Jefe Mexican Food; El Patio Mexican; El Pollo Loco; Fig @ 313; Fisherman's Oyster Bar; Fisherman's Restaurant and Bar; Flights & Irons Urban Kitchen; Franco’s Famous; Fratello's; Gema; Gibroni’s Pizza; Guichos Eatery; Guichos Eatery (North); Hapa J's; Happy Coffee Club; Hook & Cook; Hot-N-Chili Indian Restaurant; Humphry's Sandwich Shop; IHOP; Ilya; In-N-Out Burger; Italian Cravings; Jack in the Box; Jadore Cafe; Jimmy John's; Juice It Up!; Kaylani Coffee Co.; Krazy Kooters; Kuli Coffee; La Colombiana; La Galette Creperie; La Siesta; MRK|Public; Mahalo Juice; Malulu Sushi; McDonald's; Min’s Dumpling; Miyako Sushi; Mongkut Thai Restaurant; Moulin; Mr Pete Burgers; Navroz Mediterranean Grill; New Mandarin Garden; Nick's San Clemente; Nomads Canteen; Nékter Juice Bar; OCTavern; OltreMare; Panda Express; Parlor Woodfire Kitchen & Cocktails; Pedro's Tacos; Petrol Club; Philly's Best Cheesesteaks; Pho Thanh Binh Vietnamese Cuisine; Pick Up Stix; Pierside; Pizza Hut; Pizza Hut Express; Pizza Port; Point Break Burger Co.; Pronto Italian Deli; Pure Burger; Rancho Capistrano Winery; Rapport Coffee & Roasters; Rare Society; Rocco’s; Romano's Pasta and Pizza; Rubio's; Ruby's Diner; San Clemente Pizza Company; San Clemente Ranch Food Station; San Clemente Sushi Company; Sancho's Tacos; Seasurf; Shorecliffs Bar & Grill; Shwack Cantina; Slapfish; Smashburger; Sol-Agave; Sonny's Pizza and Pasta; South of Nick's; Starbucks; Station Craft Taproom & Pizzeria; Stuft Pizza; Subway; Sugarshack Cafe; Super Bowl Express; Sur Coffee Cafe & Roastery; Sylvester's Italian Chophouse; TJ's Woodfire Pizza; Taco Bell; Thai Dara; The Cellar; The Fisherman's Galley; The Fuel Shack; The Habit Burger Grill; The Nixon Tardis; The Picnic Café; The Ramen Cafe; The Riders Club Cafe; Vine; Wahoo's Fish Taco; West Toast Cafe; Zebra House Coffee,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-ca-indio-california-49cce5103f,"Indio, California",food_service,observed,69,Aldo's Mexican Food; Allende; Andy's No. 5 Burgers; Applebee's; Arby's; Burger King; Carl's Jr.; Charli Marrone's Italian Bar & Grill; Chinese food; Chipotle; Coachella Pizza Co.; Dave's Hot Chicken; Del Taco; Denny's; Domino's; Dunkin'; Dutch Bros. Coffee; El Pollo Dieta; Farmer Boys; Happy Body; IHOP; In-N-Out Burger; Jack in the Box; KFC; King's Buffet; La Casita Mexican Grill; Little Caesars; Mango's Juice and Fruit Bar; Maxcy's Grill; McDonald's; Ono Hawaiian BBQ; Panda Express; Pho of the Desert; Pizza Hut; Popeyes; Pueblo Viejo Grill; Raising Cane's; Rincon Norteño Cafe; Santa Fe Restaurant; Santiago's Mexican Food; Serrano's Juice Bar & Cafe; Sloan's; Starbucks; Subway; TKB Bakery and Deli; Taco Bell; Tacoland; Taqueria Monte Alban; Texas Roadhouse; WaBa Grill; pollo loco,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-ca-plaza-station-orange-8f98e5dd32,Plaza Station Orange,food_service,observed,357,17th Street Bar and Grill; 85°C; Adalberto's; Ami Sushi; Anepalco Mexican; Ape Coffee; Arby's; Auntie Anne's; Avila's El Ranchito; BJ's; Baba G; Bad Ass Coffee of Hawaii; Bagel Me; Bagle Me!; Baja Fish Tacos; Bangkok Taste; Bay Poke; Belacan Grill; Bella's Kitchen; Benihana; Benjies; BiG AL’S Pizzeria; Birria Guadalajara; Black Angus; Blaze Pizza; Blk Dot Coffee; Bluestone Lane Old Towne Orange Café; Bodhi Leaf Coffee Traders; Bosscat Libations& Kitchen; Broken Yolk; Bruegger's Bagels; Bruxie; Buccaneer Pizza; Buffalo Wild Wings; Burger King; Burrritos La Palma; Butaton Ramen; Cafe Zocolo; California Vintage Wine Bistro; Cancun Juice; Carl's Jr.; Chaiwale & Company; Charleys Philly Steaks; Chick-fil-A; Chili's; Chin's Kitchen; Chipotle; Chuck E. Cheese; Cinnabon; Citrus City Grille; Cocina El Ranchito Mexican Food; Coffee Grinder; Contra Coffee; Cookie Plug; Corner Bakery; Cortina's Orange; DK's Dounts; Darya; Dave & Buster's; Dave's Hot Chicken; Del Taco; Denny's; Dining Room; Dolly's Donuts & Cookies Too; Domino's; Donut City; Donut Hub; Donuts; Dunkin'; Dynasty; DönerG Mediterranean Grill; Einstein Bros. Bagels; El Matatan; El Perico Nuevo #2; El Pollo Loco; El Rincon Chilango; El Taco; El Torito; El Torito Nuevo; Euro Café; Fantastic Cafe; Farmer Boys; Finney's Craft House; Firehouse Subs; Five Guys; Flame Broiler; Francoli Gourmet; Friends Cafe; Fuji Grill; Gabbi's Mexican Kitchen; Gourmet Burger; Growl Juice Pub; H2SNOW; HOLDAAK; Hanano Ramen; Haven Gastropub; Hercules Burgers; Honey Baked Ham; Impact Juice Bar; In-N-Out; In-N-Out Burger; Islands; J Sushi; Jack in the Box; Jalapeno's; Jamba; Jamba Juice; Jaxon's; Jeff's Inviting Food and Spirits; Jersey Mike's Subs; Johnie's jr Burger; Juan Pollo; Juice It Up!; Kalaveras; Kelly's Coffee; Kimmies Coffee Cup; Kings Fish House; Koisan Sushi Bar and Japanese Cuisine; Krak Boba; Krispy Kreme; L'Orange Cafe; L.A. Italian Kitchen; La Casa De Marcos Mexican Food; La Llorona; La Primavera Taqueria; Lamppost Pizza; Lazy Dog; Lee's Sandwiches; Little Caesars; Long Dog Coffee and Treats; Loving Hut; Lucille's Smokehouse BBQ; Lyfestyle Healthbar; Marie Callender's; Market Broiler; McDonald's; Mediterranean Guys; Miguel's Jr.; Mimi's Cafe; Mong Q; My Pho; New York Subs; Nexx Burger; Nguyen's Kitchen; Norms; Nékter Juice Bar; O Dumpling Bar; O SEA | seafood for thought; Off The Boat Fish Grill; Ohshima Japanese Cuisine; Ojai Burger; Olive Garden; Omega Drive-In; Orange Blossom; Orange Nutrition; Orange Sushi; Oscar's Deli & Grill; Ostioneria Bahia; Ostioneria Siete Mares; PUBlic Legacy; Pacific Coast Hot Dogs; Panda Express; Panda Mongolian BBQ; Panera Bread; Panini Kabob Grill; Paul's Place; Philly's Best; Philly's Best Cheesesteaks; Philz Coffee; Pho Asian Grill; Pho Gia Long; Pho Oh Tasty; Pita Grill; Pitfire Pizza; Pizza Hut; Pizza Hut Express; Pizza Press; Pizzeria Irene; Play Coffee Orange; Poke District; Poki Ya; Pollo Campero; Polly's Pies; Polly's Pies Restaurant; Popeyes; Prime Cut Café; Pulp Juice Bar; Punta Marina; Raising Cane's; Randy's; Rekindle Coffee; Renata's Cafe Italiano; Restaurante Don Jose; Rockwell's Café & Bakery; Rodrigo's; Round Table Pizza; Roxy'z; Royal Thai Orchid; Rubio's; Rutabegorz; Saddle Ranch; Sake 2 Me; Sal's Tacos A La Mexicana; Santo Remedio Mexican Resto-Bar; Sauced BBQ & Spirits; Smoqued BBQ; Snooze; Star Leaf Tea & Asian Kitchen; Starbucks; Starbucks (Target); Subway; Super Antojitos Express; Sushi Boom; Sushi Kuchi; TGI Fridays; Tabu Shabu; Taco Bell; Taco Mesa; Tacos Gavilan; Tacos Jalisco; Tacos La Calle; Tacos Los Reyes; Tandoor Cuisine of India; Tangata At The Bowers Museum; Taqueria De Anda; Taqueria La Poblana; Thai Chaiyo Tustin; Thai Chili; Thai Towne Eatery; The Coffee Bean & Tea Leaf; The Coffee Grove; The Crab Cooker; The District; The Filling Station; The Flame Broiler; The Greenery; The Habit Burger Grill; The Hobbit; The Kickin' Crab; The Olde Ship; The Original Pancake House; The Pizza Guys; The Pizza Store; The Ranch Saloon & Steakhouse; The Streamliner Lounge; The Taco Stand; Tilted Kilt Pub and Eatery; Tutto Fresco; Two's Company Restaurant; Uoko Japanese Cuisine; Urth Caffe; Victory Diner; WaBa Grill; Wahoo's Fish Taco; Wazabi Sushi - Orange; Wendy's; Wetzel's Pretzels; Which Wich?; Wienerschnitzel; Wingstop; Woody's Diner; Yang Ming Garden; Yoshiharu Ramen; Yoshinoya; Yum Dumpling; Yum Yum Donuts; Z's Kitchen; Zena's Lebanese Cuisine; Zinc Cafe; Zito's Pizza; Zov's Bistro; pur: Bowl,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
