target_id,target_label,anchor_field,facility_type,facility_id,facility_name,operator,street_address,city,state,postal_code,latitude,longitude,source,source_date,license_status,rights_status,review_status,review_reason
national-post-office-hi-fedex-ship-center-db01140995,FedEx Ship Center post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:7613304689,Aloha Island Mart,,,FedEx Ship Center,HI,,21.3355258,-157.9144993,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-ship-center-db01140995,FedEx Ship Center post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1466568171,Circle K,,,FedEx Ship Center,HI,,21.3282420,-157.8858986,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-ship-center-db01140995,FedEx Ship Center post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:455334511,HOLO Card Booth,,,FedEx Ship Center,HI,,21.3335828,-157.8885248,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-ship-center-db01140995,FedEx Ship Center post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:8952844811,Hele,,,FedEx Ship Center,HI,,21.3245151,-157.8896683,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-ship-center-db01140995,FedEx Ship Center post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9843261447,Kalihi Super Meat,,,FedEx Ship Center,HI,,21.3342835,-157.8790239,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-ship-center-db01140995,FedEx Ship Center post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:14016447530,Mauka Plantation,,,FedEx Ship Center,HI,,21.3362359,-157.9244633,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-ship-center-db01140995,FedEx Ship Center post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13266204501,Navy Exchange Fleet,,,FedEx Ship Center,HI,,21.3503600,-157.9464002,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-ship-center-db01140995,FedEx Ship Center post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13151377669,Pages & Pages,,,FedEx Ship Center,HI,,21.3295106,-157.9168143,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-ship-center-db01140995,FedEx Ship Center post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9386968326,Pages & Pages,,,FedEx Ship Center,HI,,21.3314942,-157.9177118,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-ship-center-db01140995,FedEx Ship Center post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9284235945,Pages and Pages,,,FedEx Ship Center,HI,,21.3331417,-157.9240589,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-ship-center-db01140995,FedEx Ship Center post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1013400622,Pages and Pages,,,FedEx Ship Center,HI,,21.3362559,-157.9243503,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-ship-center-db01140995,FedEx Ship Center post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:854645276,Texaco,,,FedEx Ship Center,HI,,21.3444832,-157.8946677,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-fedex-ship-center-db01140995,FedEx Ship Center post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:467909239,nomnom,,,FedEx Ship Center,HI,,21.3251503,-157.8782333,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-hawaii-kai-station-35e19a89d6,Hawaii Kai Station post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5160131989,7-Eleven,,,Hawaii Kai Station,HI,,21.2941429,-157.7105906,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-hawaii-kai-station-35e19a89d6,Hawaii Kai Station post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:858331412,7-Eleven,,,Hawaii Kai Station,HI,,21.2828376,-157.7352803,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-hawaii-kai-station-35e19a89d6,Hawaii Kai Station post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1082418802,Aloha Island Mart,,,Hawaii Kai Station,HI,,21.2836141,-157.7135233,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-hawaii-kai-station-35e19a89d6,Hawaii Kai Station post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:7502127184,Texaco,,,Hawaii Kai Station,HI,,21.2774628,-157.7057314,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-holualoa-792d6ec145,Holualoa post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:687906613,ABC,,,Holualoa,HI,,19.6341882,-155.9895232,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-holualoa-792d6ec145,Holualoa post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:439081938,Aloha Island Mart,,,Holualoa,HI,,19.6416430,-155.9913380,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-holualoa-792d6ec145,Holualoa post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:494811686,Banyan Mart,,,Holualoa,HI,,19.6066962,-155.9761282,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-holualoa-792d6ec145,Holualoa post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:439391596,Food Mart,,,Holualoa,HI,,19.6111527,-155.9653855,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-holualoa-792d6ec145,Holualoa post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9177586211,Lynn’s,,,Holualoa,HI,,19.6319790,-155.9903619,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-honaunau-fdd6693c98,Honaunau post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:5452372925,Fujihara's Last Stop,,,Honaunau,HI,,19.3968810,-155.8794236,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-honomu-13b4cb3d6c,Honomu post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:494137077,Jan's,,,Honomu,HI,,19.8711199,-155.1127784,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-hi-honomu-13b4cb3d6c,Honomu post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9807662973,Pohina Products LLC,,,Honomu,HI,,19.8703700,-155.1141874,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
